timestamp,open,high,low,close,volume
2022-02-23 00:00:00,156.276,156.775,155.599,155.717,92670
2022-02-24 00:00:00,155.71,155.887,153.362,154.461,226598
2022-02-25 00:00:00,154.475,155.179,154.152,154.918,148599
2022-02-28 00:00:00,153.546,154.988,153.458,154.339,162111
2022-03-01 00:00:00,154.322,154.684,152.659,153.054,139526
2022-03-02 00:00:00,153.063,154.917,152.814,154.856,152231
2022-03-03 00:00:00,154.861,155.224,153.864,154.108,125077
2022-03-04 00:00:00,154.101,154.217,151.464,151.987,152390
2022-03-07 00:00:00,152.067,152.225,151.031,151.085,183491
2022-03-08 00:00:00,151.086,152.007,150.976,151.52,178895
2022-03-09 00:00:00,151.526,152.778,151.416,152.576,125276
2022-03-10 00:00:00,152.574,152.992,151.877,151.922,132056
2022-03-11 00:00:00,151.924,153.398,151.895,152.91,127240
2022-03-14 00:00:00,152.981,154.186,152.898,153.64,104970
2022-03-15 00:00:00,153.635,154.689,153.224,154.261,121610
2022-03-16 00:00:00,154.246,156.138,154.191,156.054,130169
2022-03-17 00:00:00,156.075,156.705,155.453,155.921,114941
2022-03-18 00:00:00,155.915,157.22,155.855,156.987,101754
2022-03-21 00:00:00,156.92,157.506,156.37,157.297,87943
2022-03-22 00:00:00,157.306,160.237,157.217,160.161,124974
2022-03-23 00:00:00,160.185,161.094,159.032,159.962,114809
2022-03-24 00:00:00,159.98,161.401,159.579,161.287,124385
2022-03-25 00:00:00,161.296,161.497,159.849,160.936,131893
2022-03-28 00:00:00,161.015,164.627,160.76,162.0,175066
2022-03-29 00:00:00,162.018,162.71,160.254,160.901,184420
2022-03-30 00:00:00,160.877,161.359,159.034,159.979,170103
2022-03-31 00:00:00,160.004,160.88,159.431,159.828,171381
2022-04-01 00:00:00,159.76,161.182,159.749,160.684,143100
2022-04-04 00:00:00,160.585,161.302,160.269,160.999,111057
2022-04-05 00:00:00,160.995,161.965,160.497,161.533,122172
2022-04-06 00:00:00,161.551,162.279,161.502,161.837,152619
2022-04-07 00:00:00,161.833,162.26,161.391,162.009,127761
2022-04-08 00:00:00,162.036,162.342,161.639,161.977,119600
2022-04-11 00:00:00,161.708,163.839,161.603,163.299,116717
2022-04-12 00:00:00,163.301,163.621,162.786,162.957,137034
2022-04-13 00:00:00,162.948,164.826,162.915,164.658,130089
2022-04-14 00:00:00,164.696,164.834,164.027,164.477,128114
2022-04-15 00:00:00,164.478,165.409,164.379,164.973,219566
2022-04-18 00:00:00,164.981,165.438,164.633,165.398,82739
2022-04-19 00:00:00,165.471,167.605,165.173,167.491,134455
2022-04-20 00:00:00,167.495,168.424,166.422,166.831,162798
2022-04-21 00:00:00,166.836,167.903,166.612,167.234,143624
2022-04-22 00:00:00,167.251,167.586,164.798,165.001,153026
2022-04-25 00:00:00,164.916,165.302,162.046,163.236,172460
2022-04-26 00:00:00,163.284,163.594,159.94,159.971,163687
2022-04-27 00:00:00,160.012,161.377,159.562,161.061,157731
2022-04-28 00:00:00,161.088,164.249,160.861,163.009,188489
2022-04-29 00:00:00,163.026,163.987,162.365,163.33,152565
2022-05-02 00:00:00,163.278,163.88,162.281,162.537,124354
2022-05-03 00:00:00,162.546,163.41,162.345,162.635,123439
2022-05-04 00:00:00,162.674,163.187,161.758,162.963,122482
2022-05-05 00:00:00,162.956,163.557,160.46,160.942,169005
2022-05-06 00:00:00,160.948,161.597,160.308,161.036,171980
2022-05-09 00:00:00,161.106,162.175,160.153,160.571,154227
2022-05-10 00:00:00,160.568,161.51,160.032,160.639,159436
2022-05-11 00:00:00,160.643,161.304,158.831,159.265,166637
2022-05-12 00:00:00,159.192,159.28,155.586,156.615,202165
2022-05-13 00:00:00,156.598,158.462,156.407,158.443,143156
2022-05-16 00:00:00,158.239,159.267,157.421,159.134,124691
2022-05-17 00:00:00,159.137,161.845,158.79,161.623,133007
2022-05-18 00:00:00,161.615,161.774,158.051,158.171,133166
2022-05-19 00:00:00,158.152,159.909,157.872,159.29,198727
2022-05-20 00:00:00,159.279,160.185,158.725,159.791,157404
2022-05-23 00:00:00,159.621,160.999,159.401,160.966,119524
2022-05-24 00:00:00,160.926,160.964,157.975,158.908,143062
2022-05-25 00:00:00,158.88,160.297,158.381,159.955,140205
2022-05-26 00:00:00,159.962,160.824,159.006,159.927,124051
2022-05-27 00:00:00,159.929,160.645,159.681,160.533,114033
2022-05-30 00:00:00,160.113,161.519,160.009,161.291,80695
2022-05-31 00:00:00,161.31,162.354,160.929,161.923,137613
2022-06-01 00:00:00,161.934,163.315,161.93,162.301,121036
2022-06-02 00:00:00,162.307,163.416,162.098,163.18,109870
2022-06-03 00:00:00,163.166,164.084,163.05,163.332,103284
2022-06-06 00:00:00,163.404,165.466,162.899,165.193,115187
2022-06-07 00:00:00,165.164,167.103,165.127,166.808,150454
2022-06-08 00:00:00,166.81,168.525,166.593,168.167,154576
2022-06-09 00:00:00,168.163,168.722,166.682,167.697,169363
2022-06-10 00:00:00,167.693,168.025,165.161,165.409,159990
2022-06-13 00:00:00,165.34,166.107,162.239,163.047,214060
2022-06-14 00:00:00,163.023,164.311,161.331,162.495,221287
2022-06-15 00:00:00,162.456,163.159,161.723,162.86,223425
2022-06-16 00:00:00,162.877,163.78,159.98,163.161,253769
2022-06-17 00:00:00,163.204,166.216,162.985,164.882,233546
2022-06-20 00:00:00,164.922,165.654,164.462,165.345,149232
2022-06-21 00:00:00,165.338,167.807,165.212,167.475,160056
2022-06-22 00:00:00,167.24,167.806,165.759,167.083,182797
2022-06-23 00:00:00,167.111,167.161,164.653,165.247,206017
2022-06-24 00:00:00,165.255,166.301,164.798,165.904,163973
2022-06-27 00:00:00,165.668,166.524,165.116,166.043,151191
2022-06-28 00:00:00,166.007,166.924,165.708,165.743,168005
2022-06-29 00:00:00,165.735,166.331,165.394,165.463,184986
2022-06-30 00:00:00,165.495,165.814,164.81,165.121,154770
2022-07-01 00:00:00,165.113,165.323,161.575,163.578,176399
2022-07-04 00:00:00,163.68,164.753,163.004,164.049,100156
2022-07-05 00:00:00,164.045,165.28,161.585,162.076,173004
2022-07-06 00:00:00,162.065,162.583,160.39,161.987,192905
2022-07-07 00:00:00,162.017,163.629,161.582,163.371,150778
2022-07-08 00:00:00,163.39,163.938,161.822,163.791,166102
2022-07-11 00:00:00,163.28,164.467,163.03,163.293,139871
2022-07-12 00:00:00,163.356,163.55,161.833,162.616,154415
2022-07-13 00:00:00,162.606,164.117,162.356,163.064,171763
2022-07-14 00:00:00,163.075,165.192,163.058,164.188,195713
2022-07-15 00:00:00,164.147,164.7,163.641,164.36,145537
2022-07-18 00:00:00,164.338,166.093,164.17,164.971,120727
2022-07-19 00:00:00,164.911,165.982,164.719,165.631,130798
2022-07-20 00:00:00,165.629,166.245,165.132,165.513,129594
2022-07-21 00:00:00,165.205,165.988,164.416,164.477,168906
2022-07-22 00:00:00,164.401,165.15,163.0,163.338,158202
2022-07-25 00:00:00,163.282,165.087,162.995,164.498,119114
2022-07-26 00:00:00,164.521,164.97,163.472,164.497,114156
2022-07-27 00:00:00,164.495,166.335,164.435,165.83,132419
2022-07-28 00:00:00,165.832,166.049,162.862,163.347,156727
2022-07-29 00:00:00,163.248,163.901,161.531,162.311,171003
2022-08-01 00:00:00,161.984,162.5,161.039,161.113,141091
2022-08-02 00:00:00,161.076,162.006,159.442,161.949,165140
2022-08-03 00:00:00,161.989,163.062,161.204,162.463,160976
2022-08-04 00:00:00,162.322,163.881,161.113,161.414,139108
2022-08-05 00:00:00,161.415,163.372,161.103,162.967,144039
2022-08-08 00:00:00,162.925,163.845,162.566,162.835,115769
2022-08-09 00:00:00,162.833,163.675,162.62,162.955,101277
2022-08-10 00:00:00,162.995,163.566,161.676,162.206,121602
2022-08-11 00:00:00,162.297,162.455,161.26,162.12,134205
2022-08-12 00:00:00,162.124,162.797,161.805,161.987,123273
2022-08-15 00:00:00,161.841,162.076,160.353,160.643,95927
2022-08-16 00:00:00,160.597,162.75,160.089,162.155,109293
2022-08-17 00:00:00,162.16,163.531,162.025,162.536,118105
2022-08-18 00:00:00,162.554,163.242,161.677,162.009,120348
2022-08-19 00:00:00,161.94,162.842,161.637,161.867,99873
2022-08-22 00:00:00,161.739,162.529,161.157,161.629,115486
2022-08-23 00:00:00,161.618,162.311,160.803,161.754,118441
2022-08-24 00:00:00,161.759,161.891,160.839,161.718,111914
2022-08-25 00:00:00,161.68,161.995,161.316,161.387,114693
2022-08-26 00:00:00,161.343,162.607,161.215,161.401,99766
2022-08-29 00:00:00,161.405,162.648,161.319,162.343,114898
2022-08-30 00:00:00,162.334,162.584,161.497,161.701,125240
2022-08-31 00:00:00,161.611,161.904,160.899,161.442,146100
2022-09-01 00:00:00,161.445,161.843,160.974,161.783,159239
2022-09-02 00:00:00,161.766,162.492,161.153,161.416,136517
2022-09-05 00:00:00,160.689,161.955,160.663,161.844,107775
2022-09-06 00:00:00,161.84,165.1,161.774,164.44,174707
2022-09-07 00:00:00,164.44,166.015,164.191,165.525,174076
2022-09-08 00:00:00,165.54,166.311,164.885,165.711,181361
2022-09-09 00:00:00,165.711,166.245,164.304,165.271,184196
2022-09-12 00:00:00,165.383,167.038,165.1,166.766,147049
2022-09-13 00:00:00,166.78,167.555,165.312,166.021,170788
2022-09-13 00:55:00,166.789,166.797,166.784,166.793,87
2022-09-13 01:00:00,166.794,166.794,166.692,166.756,152
2022-09-13 01:05:00,166.756,166.756,166.692,166.704,562
2022-09-13 01:10:00,166.704,166.747,166.696,166.706,227
2022-09-13 01:15:00,166.706,166.708,166.574,166.593,185
2022-09-13 01:20:00,166.595,166.596,166.546,166.565,169
2022-09-13 01:25:00,166.564,166.565,166.51,166.545,308
2022-09-13 01:30:00,166.544,166.635,166.537,166.635,237
2022-09-13 01:35:00,166.65,166.72,166.65,166.719,133
2022-09-13 01:40:00,166.719,166.721,166.699,166.708,60
2022-09-13 01:45:00,166.708,166.785,166.698,166.757,120
2022-09-13 01:50:00,166.756,166.788,166.739,166.739,68
2022-09-13 01:55:00,166.739,166.748,166.736,166.741,90
2022-09-13 02:00:00,166.739,166.818,166.686,166.762,247
2022-09-13 02:05:00,166.761,166.788,166.709,166.715,176
2022-09-13 02:10:00,166.714,166.766,166.703,166.761,158
2022-09-13 02:15:00,166.762,166.764,166.71,166.715,108
2022-09-13 02:20:00,166.715,166.768,166.696,166.747,181
2022-09-13 02:25:00,166.743,166.747,166.668,166.685,87
2022-09-13 02:30:00,166.684,166.704,166.659,166.659,125
2022-09-13 02:35:00,166.658,166.678,166.64,166.675,123
2022-09-13 02:40:00,166.682,166.682,166.623,166.658,141
2022-09-13 02:45:00,166.66,166.693,166.644,166.679,270
2022-09-13 02:50:00,166.677,166.707,166.661,166.676,227
2022-09-13 02:55:00,166.682,166.683,166.647,166.664,186
2022-09-13 03:00:00,166.663,166.79,166.61,166.79,614
2022-09-13 03:05:00,166.792,167.01,166.763,166.949,667
2022-09-13 03:10:00,166.95,166.957,166.726,166.776,593
2022-09-13 03:15:00,166.774,166.845,166.704,166.706,436
2022-09-13 03:20:00,166.709,166.796,166.709,166.722,421
2022-09-13 03:25:00,166.717,166.792,166.714,166.78,341
2022-09-13 03:30:00,166.78,166.844,166.765,166.831,382
2022-09-13 03:35:00,166.831,166.832,166.737,166.751,397
2022-09-13 03:40:00,166.75,166.802,166.708,166.769,440
2022-09-13 03:45:00,166.77,166.772,166.717,166.723,345
2022-09-13 03:50:00,166.721,166.781,166.658,166.719,731
2022-09-13 03:55:00,166.714,166.737,166.592,166.6,631
2022-09-13 04:00:00,166.599,166.623,166.541,166.603,557
2022-09-13 04:05:00,166.602,166.68,166.599,166.653,374
2022-09-13 04:10:00,166.656,166.68,166.635,166.635,369
2022-09-13 04:15:00,166.635,166.667,166.595,166.608,468
2022-09-13 04:20:00,166.608,166.648,166.575,166.617,623
2022-09-13 04:25:00,166.617,166.716,166.617,166.666,549
2022-09-13 04:30:00,166.662,166.748,166.656,166.678,650
2022-09-13 04:35:00,166.68,166.741,166.614,166.735,472
2022-09-13 04:40:00,166.732,166.755,166.661,166.677,444
2022-09-13 04:45:00,166.678,166.711,166.652,166.665,299
2022-09-13 04:50:00,166.663,166.693,166.617,166.633,353
2022-09-13 04:55:00,166.634,166.635,166.452,166.462,435
2022-09-13 05:00:00,166.462,166.508,166.416,166.501,506
2022-09-13 05:05:00,166.499,166.524,166.44,166.443,410
2022-09-13 05:10:00,166.444,166.487,166.442,166.478,429
2022-09-13 05:15:00,166.478,166.533,166.465,166.507,403
2022-09-13 05:20:00,166.504,166.549,166.493,166.496,432
2022-09-13 05:25:00,166.491,166.541,166.463,166.536,385
2022-09-13 05:30:00,166.537,166.581,166.534,166.571,270
2022-09-13 05:35:00,166.569,166.583,166.528,166.58,226
2022-09-13 05:40:00,166.58,166.644,166.566,166.636,222
2022-09-13 05:45:00,166.633,166.656,166.623,166.644,251
2022-09-13 05:50:00,166.645,166.673,166.64,166.67,242
2022-09-13 05:55:00,166.669,166.678,166.65,166.662,300
2022-09-13 06:00:00,166.662,166.664,166.601,166.626,327
2022-09-13 06:05:00,166.626,166.647,166.62,166.63,328
2022-09-13 06:10:00,166.633,166.655,166.599,166.615,331
2022-09-13 06:15:00,166.617,166.621,166.546,166.566,313
2022-09-13 06:20:00,166.566,166.578,166.506,166.547,315
2022-09-13 06:25:00,166.547,166.547,166.469,166.531,368
2022-09-13 06:30:00,166.531,166.532,166.481,166.509,245
2022-09-13 06:35:00,166.51,166.549,166.505,166.532,286
2022-09-13 06:40:00,166.533,166.557,166.484,166.521,314
2022-09-13 06:45:00,166.522,166.548,166.515,166.516,330
2022-09-13 06:50:00,166.518,166.539,166.515,166.515,157
2022-09-13 06:55:00,166.514,166.564,166.514,166.562,174
2022-09-13 07:00:00,166.556,166.559,166.524,166.553,238
2022-09-13 07:05:00,166.553,166.573,166.53,166.533,186
2022-09-13 07:10:00,166.529,166.545,166.513,166.535,167
2022-09-13 07:15:00,166.535,166.537,166.498,166.519,133
2022-09-13 07:20:00,166.522,166.58,166.51,166.571,208
2022-09-13 07:25:00,166.571,166.635,166.55,166.618,281
2022-09-13 07:30:00,166.618,166.625,166.588,166.607,195
2022-09-13 07:35:00,166.607,166.621,166.589,166.615,211
2022-09-13 07:40:00,166.613,166.626,166.507,166.514,232
2022-09-13 07:45:00,166.514,166.561,166.492,166.552,227
2022-09-13 07:50:00,166.552,166.572,166.541,166.543,196
2022-09-13 07:55:00,166.543,166.561,166.537,166.553,152
2022-09-13 08:00:00,166.55,166.561,166.46,166.478,191
2022-09-13 08:05:00,166.478,166.505,166.465,166.486,226
2022-09-13 08:10:00,166.487,166.57,166.478,166.533,252
2022-09-13 08:15:00,166.535,166.568,166.534,166.563,314
2022-09-13 08:20:00,166.563,166.591,166.552,166.571,263
2022-09-13 08:25:00,166.571,166.591,166.544,166.579,321
2022-09-13 08:30:00,166.578,166.627,166.578,166.62,261
2022-09-13 08:35:00,166.618,166.623,166.538,166.539,284
2022-09-13 08:40:00,166.545,166.571,166.458,166.472,416
2022-09-13 08:45:00,166.473,166.523,166.445,166.449,476
2022-09-13 08:50:00,166.449,166.471,166.366,166.384,386
2022-09-13 08:55:00,166.386,166.446,166.347,166.378,253
2022-09-13 09:00:00,166.377,166.526,166.377,166.501,802
2022-09-13 09:05:00,166.503,166.536,166.482,166.522,494
2022-09-13 09:10:00,166.524,166.736,166.495,166.672,832
2022-09-13 09:15:00,166.676,166.701,166.536,166.579,740
2022-09-13 09:20:00,166.585,166.619,166.526,166.594,564
2022-09-13 09:25:00,166.598,166.642,166.559,166.575,627
2022-09-13 09:30:00,166.574,166.612,166.528,166.54,494
2022-09-13 09:35:00,166.541,166.587,166.521,166.571,434
2022-09-13 09:40:00,166.575,166.584,166.483,166.505,450
2022-09-13 09:45:00,166.504,166.55,166.486,166.547,359
2022-09-13 09:50:00,166.545,166.621,166.535,166.563,485
2022-09-13 09:55:00,166.56,166.736,166.549,166.731,596
2022-09-13 10:00:00,166.728,166.937,166.728,166.855,1040
2022-09-13 10:05:00,166.856,166.897,166.778,166.791,731
2022-09-13 10:10:00,166.792,166.795,166.661,166.664,776
2022-09-13 10:15:00,166.662,166.779,166.631,166.723,561
2022-09-13 10:20:00,166.714,166.79,166.699,166.775,560
2022-09-13 10:25:00,166.776,166.828,166.75,166.777,453
2022-09-13 10:30:00,166.775,166.874,166.754,166.785,545
2022-09-13 10:35:00,166.784,166.846,166.76,166.766,511
2022-09-13 10:40:00,166.77,166.782,166.655,166.714,542
2022-09-13 10:45:00,166.715,166.742,166.625,166.655,628
2022-09-13 10:50:00,166.658,166.759,166.633,166.694,546
2022-09-13 10:55:00,166.693,166.798,166.682,166.795,519
2022-09-13 11:00:00,166.803,166.923,166.775,166.845,755
2022-09-13 11:05:00,166.844,166.914,166.815,166.829,457
2022-09-13 11:10:00,166.83,166.838,166.726,166.751,508
2022-09-13 11:15:00,166.745,166.762,166.702,166.723,434
2022-09-13 11:20:00,166.724,166.806,166.698,166.758,445
2022-09-13 11:25:00,166.76,166.775,166.718,166.738,466
2022-09-13 11:30:00,166.741,166.795,166.713,166.775,472
2022-09-13 11:35:00,166.775,166.849,166.754,166.849,437
2022-09-13 11:40:00,166.851,166.858,166.808,166.833,422
2022-09-13 11:45:00,166.833,166.844,166.765,166.765,333
2022-09-13 11:50:00,166.763,166.77,166.615,166.638,462
2022-09-13 11:55:00,166.637,166.683,166.619,166.638,346
2022-09-13 12:00:00,166.636,166.652,166.547,166.599,591
2022-09-13 12:05:00,166.599,166.652,166.565,166.566,566
2022-09-13 12:10:00,166.562,166.654,166.561,166.65,488
2022-09-13 12:15:00,166.649,166.655,166.525,166.525,455
2022-09-13 12:20:00,166.528,166.618,166.527,166.616,407
2022-09-13 12:25:00,166.615,166.651,166.565,166.59,425
2022-09-13 12:30:00,166.592,166.628,166.552,166.588,434
2022-09-13 12:35:00,166.587,166.59,166.508,166.561,454
2022-09-13 12:40:00,166.56,166.617,166.553,166.615,305
2022-09-13 12:45:00,166.614,166.615,166.525,166.532,287
2022-09-13 12:50:00,166.534,166.551,166.468,166.491,349
2022-09-13 12:55:00,166.491,166.53,166.482,166.509,318
2022-09-13 13:00:00,166.509,166.529,166.473,166.48,314
2022-09-13 13:05:00,166.478,166.541,166.465,166.538,312
2022-09-13 13:10:00,166.537,166.546,166.471,166.507,315
2022-09-13 13:15:00,166.512,166.513,166.439,166.44,356
2022-09-13 13:20:00,166.439,166.449,166.396,166.443,349
2022-09-13 13:25:00,166.441,166.542,166.422,166.523,374
2022-09-13 13:30:00,166.524,166.583,166.504,166.575,393
2022-09-13 13:35:00,166.572,166.658,166.554,166.633,392
2022-09-13 13:40:00,166.635,166.663,166.631,166.661,382
2022-09-13 13:45:00,166.664,166.706,166.637,166.638,286
2022-09-13 13:50:00,166.633,166.66,166.604,166.626,317
2022-09-13 13:55:00,166.626,166.715,166.576,166.681,528
2022-09-13 14:00:00,166.68,166.68,166.594,166.637,459
2022-09-13 14:05:00,166.633,166.64,166.526,166.565,474
2022-09-13 14:10:00,166.579,166.637,166.527,166.597,420
2022-09-13 14:15:00,166.594,166.654,166.556,166.599,423
2022-09-13 14:20:00,166.599,166.635,166.546,166.566,538
2022-09-13 14:25:00,166.566,166.576,166.47,166.5,569
2022-09-13 14:30:00,166.5,166.543,166.474,166.536,459
2022-09-13 14:35:00,166.536,166.591,166.507,166.575,463
2022-09-13 14:40:00,166.588,166.599,166.522,166.572,456
2022-09-13 14:45:00,166.572,166.629,166.567,166.624,384
2022-09-13 14:50:00,166.625,166.625,166.538,166.541,425
2022-09-13 14:55:00,166.538,166.659,166.538,166.646,699
2022-09-13 15:00:00,166.644,166.768,166.632,166.691,813
2022-09-13 15:05:00,166.694,166.708,166.591,166.595,336
2022-09-13 15:10:00,166.597,166.608,166.482,166.491,577
2022-09-13 15:15:00,166.491,166.545,166.425,166.513,565
2022-09-13 15:20:00,166.52,166.535,166.374,166.399,708
2022-09-13 15:25:00,166.398,166.45,165.965,166.193,755
2022-09-13 15:30:00,166.208,167.445,166.182,167.083,1735
2022-09-13 15:35:00,167.064,167.064,166.71,166.84,1571
2022-09-13 15:40:00,166.85,167.013,166.678,166.765,1671
2022-09-13 15:45:00,166.763,166.956,166.76,166.927,1401
2022-09-13 15:50:00,166.924,166.928,166.647,166.709,1526
2022-09-13 15:55:00,166.706,166.932,166.676,166.858,1570
2022-09-13 16:00:00,166.861,166.892,166.67,166.79,1681
2022-09-13 16:05:00,166.792,166.825,166.614,166.71,1645
2022-09-13 16:10:00,166.709,166.875,166.709,166.809,1469
2022-09-13 16:15:00,166.804,166.876,166.781,166.824,1402
2022-09-13 16:20:00,166.824,166.865,166.635,166.648,1418
2022-09-13 16:25:00,166.646,166.766,166.632,166.639,1294
2022-09-13 16:30:00,166.638,166.728,166.486,166.503,1444
2022-09-13 16:35:00,166.496,166.551,166.264,166.338,1365
2022-09-13 16:40:00,166.336,166.473,166.253,166.411,1319
2022-09-13 16:45:00,166.408,166.61,166.368,166.58,1220
2022-09-13 16:50:00,166.576,166.632,166.544,166.589,1236
2022-09-13 16:55:00,166.588,166.788,166.582,166.683,1344
2022-09-13 17:00:00,166.685,166.685,166.369,166.48,1462
2022-09-13 17:05:00,166.48,166.597,166.456,166.502,1228
2022-09-13 17:10:00,166.501,166.584,166.47,166.57,1213
2022-09-13 17:15:00,166.571,166.605,166.519,166.546,1184
2022-09-13 17:20:00,166.544,166.557,166.416,166.449,1000
2022-09-13 17:25:00,166.445,166.538,166.43,166.496,962
2022-09-13 17:30:00,166.493,166.507,166.423,166.46,1030
2022-09-13 17:35:00,166.457,166.464,166.308,166.36,922
2022-09-13 17:40:00,166.36,166.382,166.291,166.347,866
2022-09-13 17:45:00,166.348,166.469,166.307,166.326,1095
2022-09-13 17:50:00,166.326,166.43,166.295,166.4,941
2022-09-13 17:55:00,166.395,166.472,166.371,166.466,868
2022-09-13 18:00:00,166.459,166.572,166.451,166.464,739
2022-09-13 18:05:00,166.462,166.485,166.335,166.372,814
2022-09-13 18:10:00,166.371,166.454,166.336,166.369,660
2022-09-13 18:15:00,166.367,166.374,166.252,166.255,734
2022-09-13 18:20:00,166.254,166.288,166.162,166.262,796
2022-09-13 18:25:00,166.261,166.287,166.13,166.191,663
2022-09-13 18:30:00,166.19,166.215,166.133,166.141,752
2022-09-13 18:35:00,166.138,166.24,166.113,166.24,582
2022-09-13 18:40:00,166.238,166.24,166.128,166.214,699
2022-09-13 18:45:00,166.215,166.278,166.148,166.217,759
2022-09-13 18:50:00,166.216,166.366,166.214,166.329,634
2022-09-13 18:55:00,166.326,166.367,166.304,166.32,683
2022-09-13 19:00:00,166.323,166.416,166.238,166.404,726
2022-09-13 19:05:00,166.405,166.592,166.404,166.558,646
2022-09-13 19:10:00,166.56,166.571,166.513,166.533,580
2022-09-13 19:15:00,166.532,166.535,166.449,166.466,488
2022-09-13 19:20:00,166.47,166.48,166.436,166.438,498
2022-09-13 19:25:00,166.439,166.463,166.381,166.442,544
2022-09-13 19:30:00,166.442,166.463,166.387,166.458,531
2022-09-13 19:35:00,166.459,166.465,166.404,166.459,528
2022-09-13 19:40:00,166.464,166.489,166.417,166.456,473
2022-09-13 19:45:00,166.457,166.462,166.346,166.357,430
2022-09-13 19:50:00,166.356,166.424,166.307,166.369,441
2022-09-13 19:55:00,166.368,166.375,166.284,166.3,503
2022-09-13 20:00:00,166.298,166.33,166.258,166.264,747
2022-09-13 20:05:00,166.268,166.366,166.268,166.297,510
2022-09-13 20:10:00,166.289,166.31,166.241,166.243,485
2022-09-13 20:15:00,166.242,166.299,166.226,166.277,478
2022-09-13 20:20:00,166.275,166.315,166.252,166.277,533
2022-09-13 20:25:00,166.276,166.284,166.207,166.283,447
2022-09-13 20:30:00,166.282,166.356,166.278,166.354,490
2022-09-13 20:35:00,166.353,166.416,166.315,166.416,544
2022-09-13 20:40:00,166.419,166.419,166.325,166.327,543
2022-09-13 20:45:00,166.328,166.432,166.294,166.413,563
2022-09-13 20:50:00,166.411,166.415,166.37,166.388,455
2022-09-13 20:55:00,166.389,166.393,166.349,166.378,381
2022-09-13 21:00:00,166.379,166.398,166.327,166.355,547
2022-09-13 21:05:00,166.355,166.371,166.313,166.313,509
2022-09-13 21:10:00,166.319,166.331,166.274,166.28,447
2022-09-13 21:15:00,166.278,166.315,166.253,166.263,422
2022-09-13 21:20:00,166.262,166.266,166.188,166.208,518
2022-09-13 21:25:00,166.211,166.225,166.179,166.198,375
2022-09-13 21:30:00,166.197,166.241,166.196,166.2,372
2022-09-13 21:35:00,166.2,166.212,166.134,166.136,358
2022-09-13 21:40:00,166.136,166.189,166.118,166.136,359
2022-09-13 21:45:00,166.137,166.152,166.117,166.127,301
2022-09-13 21:50:00,166.128,166.142,166.067,166.099,412
2022-09-13 21:55:00,166.094,166.103,166.062,166.098,535
2022-09-13 22:00:00,166.102,166.117,166.004,166.011,457
2022-09-13 22:05:00,166.012,166.083,166.011,166.071,345
2022-09-13 22:10:00,166.073,166.117,166.052,166.117,398
2022-09-13 22:15:00,166.115,166.132,166.102,166.117,314
2022-09-13 22:20:00,166.118,166.149,166.108,166.126,276
2022-09-13 22:25:00,166.124,166.144,166.089,166.103,230
2022-09-13 22:30:00,166.097,166.103,166.066,166.086,289
2022-09-13 22:35:00,166.086,166.108,166.075,166.101,329
