historical_date,rank_band,n,participation,dispersion,median_ret,frac_2sig,leader_share,global_breadth,group_class
2020-07-31 23:59:59,751-1000,250,0.564,4.8701259039857865,0.010693318429987775,0.088,0.713938654163796,0.498,BAND_BROAD
2020-08-01 23:59:59,751-1000,250,0.664,0.5488321589216143,0.03859665425631853,0.124,0.15446914349024815,0.58,BAND_BROAD
2020-08-02 23:59:59,751-1000,250,0.208,1.0822686458134352,-0.04880625937166655,0.088,0.3502997705583302,0.214,ISOLATED
2020-08-03 23:59:59,751-1000,250,0.58,0.40337660308780693,0.0055377751001601805,0.052,0.1970671874026156,0.544,BAND_BROAD
2020-08-04 23:59:59,751-1000,250,0.464,0.8321088782137496,0.0,0.064,0.3003083765980186,0.4066666666666667,LOCAL_CLUSTER
2020-08-05 23:59:59,751-1000,250,0.652,0.9794026319601957,0.02547931131987602,0.076,0.3940685145464175,0.6046666666666667,BAND_BROAD
2020-08-06 23:59:59,751-1000,250,0.44,0.2898571319944711,0.0,0.056,0.10879086447634083,0.41533333333333333,LOCAL_CLUSTER
2020-08-07 23:59:59,751-1000,250,0.332,0.38543980392492694,-0.01177757385781053,0.076,0.13982361598907864,0.2946666666666667,LOCAL_CLUSTER
2020-08-08 23:59:59,751-1000,250,0.608,0.49890548639584364,0.013495400864027784,0.084,0.2115790394162589,0.5473333333333333,BAND_BROAD
2020-08-09 23:59:59,751-1000,250,0.408,0.959601648337804,-0.0016897197002481157,0.076,0.36116320027843535,0.3453333333333333,LOCAL_CLUSTER
2020-08-10 23:59:59,751-1000,250,0.596,0.20943998959184706,0.014338815801177351,0.06,0.05605290571596967,0.5146666666666667,BAND_BROAD
2020-08-11 23:59:59,751-1000,250,0.264,0.17107457227867834,-0.03331413214951601,0.056,0.05403717790134351,0.254,LOCAL_CLUSTER
2020-08-12 23:59:59,751-1000,250,0.652,0.2918321131182908,0.014936471432298148,0.064,0.1724306355571081,0.53,BAND_BROAD
2020-08-13 23:59:59,751-1000,250,0.624,0.2670877079686027,0.01770599412679208,0.092,0.08469883273204812,0.5606666666666666,BAND_BROAD
2020-08-14 23:59:59,751-1000,250,0.428,0.3285097004901802,-0.000257841621838395,0.056,0.10503345580742865,0.37733333333333335,LOCAL_CLUSTER
2020-08-15 23:59:59,751-1000,250,0.5,0.2597957041970147,0.00022777862869061138,0.056,0.10589336913868345,0.4593333333333333,LOCAL_CLUSTER
2020-08-16 23:59:59,751-1000,250,0.504,1.8317402419598299,0.0005007295412338131,0.112,0.44360262784000587,0.446,LOCAL_CLUSTER
2020-08-17 23:59:59,751-1000,250,0.5,0.2911067631043428,0.00022967088424552529,0.084,0.06769059872619722,0.466,LOCAL_CLUSTER
2020-08-18 23:59:59,751-1000,250,0.356,0.29023140827137855,-0.011362553900144234,0.072,0.11228973855569593,0.292,LOCAL_CLUSTER
2020-08-19 23:59:59,751-1000,250,0.316,0.26590714700472795,-0.019132297000629572,0.044,0.08671052173192768,0.24866666666666667,LOCAL_CLUSTER
2020-08-20 23:59:59,751-1000,250,0.564,0.3026935055346612,0.007477414100119928,0.056,0.16262081996656855,0.5266666666666666,BAND_BROAD
2020-08-21 23:59:59,751-1000,250,0.304,0.37358148926457463,-0.024175218862194536,0.068,0.1481834257331722,0.24333333333333335,LOCAL_CLUSTER
2020-08-22 23:59:59,751-1000,250,0.492,0.40454043694712066,0.0,0.052,0.12050746076247826,0.48133333333333334,LOCAL_CLUSTER
2020-08-23 23:59:59,751-1000,250,0.42,0.14815569060752573,-0.0007955833995949013,0.036,0.06504134543162712,0.358,LOCAL_CLUSTER
2020-08-24 23:59:59,751-1000,250,0.528,0.4311493914681297,0.002520949393937766,0.048,0.157709725707867,0.5006666666666667,LOCAL_CLUSTER
2020-08-25 23:59:59,751-1000,250,0.3,0.1791226701506701,-0.027191580066660836,0.06,0.07921028779488903,0.22733333333333333,LOCAL_CLUSTER
2020-08-26 23:59:59,751-1000,250,0.552,0.22166757153928712,0.006176853055916975,0.092,0.09679356368386118,0.506,BAND_BROAD
2020-08-27 23:59:59,751-1000,250,0.352,0.19632570176045938,-0.013951790121590757,0.068,0.07524416978685643,0.29533333333333334,LOCAL_CLUSTER
2020-08-28 23:59:59,751-1000,250,0.692,0.24805108463257233,0.021637599204435642,0.072,0.10061896899818981,0.5826666666666667,BAND_BROAD
2020-08-29 23:59:59,751-1000,250,0.456,0.16444769226927755,0.0,0.06,0.044324540261227875,0.4166666666666667,LOCAL_CLUSTER
2020-08-30 23:59:59,751-1000,250,0.616,0.3665533174424766,0.018084513710617367,0.084,0.12747718028381982,0.5553333333333333,BAND_BROAD
2020-08-31 23:59:59,751-1000,250,0.444,0.18455483707336057,-0.0013149531796098346,0.076,0.0676364324009561,0.404,LOCAL_CLUSTER
2020-09-01 23:59:59,751-1000,250,0.604,0.20472028353828947,0.01596813559080834,0.096,0.06646251073018432,0.5106666666666667,BAND_BROAD
2020-09-02 23:59:59,751-1000,250,0.184,0.5712061438982029,-0.0451319972139449,0.108,0.2368593644266284,0.19733333333333333,ISOLATED
2020-09-03 23:59:59,751-1000,250,0.152,0.20741851760192803,-0.09899556354810696,0.188,0.06220215838648899,0.14533333333333334,ISOLATED
2020-09-04 23:59:59,751-1000,250,0.556,0.17000942650992462,0.0076577715976056115,0.108,0.04083006309404031,0.49866666666666665,BAND_BROAD
2020-09-05 23:59:59,751-1000,250,0.24,0.2052689598772245,-0.035926463021003885,0.088,0.07674445647619867,0.17066666666666666,ISOLATED
2020-09-06 23:59:59,751-1000,250,0.56,0.1409346317066723,0.005455456409054316,0.056,0.03474470694755728,0.5206666666666667,BAND_BROAD
2020-09-07 23:59:59,751-1000,250,0.504,0.1491885914214463,0.0017435705664375911,0.036,0.06993222821051931,0.38866666666666666,LOCAL_CLUSTER
2020-09-08 23:59:59,751-1000,250,0.248,1.9400656025278233,-0.022885812147233175,0.08,0.3994345492089732,0.24266666666666667,ISOLATED
2020-09-09 23:59:59,751-1000,250,0.632,0.43973458193600345,0.01384559446193423,0.048,0.1871844263922071,0.53,BAND_BROAD
2020-09-10 23:59:59,751-1000,250,0.552,0.5264612995178615,0.007309571548149707,0.048,0.2682629049035053,0.5146666666666667,BAND_BROAD
2020-09-11 23:59:59,751-1000,250,0.508,0.14316926236491084,0.0006075249194431587,0.04,0.047200308043295745,0.46,LOCAL_CLUSTER
2020-09-12 23:59:59,751-1000,250,0.512,0.18237713660619465,0.0007418828105252295,0.036,0.1057902812603527,0.4513333333333333,LOCAL_CLUSTER
2020-09-13 23:59:59,751-1000,250,0.284,0.21916919076262242,-0.013766343565134231,0.048,0.13599734387544168,0.23466666666666666,LOCAL_CLUSTER
2020-09-14 23:59:59,751-1000,250,0.572,0.1791556820712342,0.012630322619284873,0.036,0.08035685852923122,0.518,BAND_BROAD
2020-09-15 23:59:59,751-1000,250,0.384,0.3656437337535796,-0.005590675581575333,0.04,0.18088740585026,0.3586666666666667,LOCAL_CLUSTER
2020-09-16 23:59:59,751-1000,250,0.516,0.15761283945722104,0.001548097300384521,0.04,0.06645039220881496,0.45066666666666666,LOCAL_CLUSTER
2020-09-17 23:59:59,751-1000,250,0.484,0.2756482767098268,0.0,0.06,0.15692229906371394,0.42733333333333334,LOCAL_CLUSTER
2020-09-18 23:59:59,751-1000,250,0.444,2.1957614541425516,0.0,0.052,0.5186079520330807,0.356,LOCAL_CLUSTER
2020-09-19 23:59:59,751-1000,250,0.496,0.18601364938101445,0.0,0.036,0.126177051425108,0.48,LOCAL_CLUSTER
2020-09-20 23:59:59,751-1000,250,0.36,0.16536643027810566,-0.007335156640656093,0.064,0.08049478508497071,0.2826666666666667,LOCAL_CLUSTER
2020-09-21 23:59:59,751-1000,250,0.204,0.5706388953045218,-0.04693141843011234,0.076,0.2219144197365482,0.176,ISOLATED
2020-09-22 23:59:59,751-1000,250,0.512,0.5367031033806844,0.0030581016194232147,0.08,0.23978394526373084,0.472,LOCAL_CLUSTER
2020-09-23 23:59:59,501-750,250,0.236,7.200460371580132,-0.03138107014879932,0.064,0.7883377711430414,0.23266666666666666,ISOLATED
2020-09-24 23:59:59,501-750,250,0.776,4.417101659961527,0.05016591840718321,0.04,0.7791311821950441,0.7686666666666667,BAND_BROAD
2020-09-25 23:59:59,501-750,250,0.544,0.19511732252871394,0.006517946512888728,0.032,0.14162587138915475,0.466,LOCAL_CLUSTER
2020-09-26 23:59:59,501-750,250,0.6,0.12122696818103436,0.005603972840192206,0.016,0.07492642397052152,0.59,BAND_BROAD
2020-09-27 23:59:59,501-750,250,0.488,7.178971522296265,-0.0003451048386322597,0.036,0.8390024621298974,0.5806666666666667,LOCAL_CLUSTER
2020-09-28 23:59:59,501-750,250,0.388,0.4858962110824534,-0.008035487802023344,0.028,0.3590539961615606,0.32466666666666666,LOCAL_CLUSTER
2020-09-29 23:59:59,501-750,250,0.592,7.461472149098952,0.004590999156535824,0.04,0.8604600564053672,0.5946666666666667,BAND_BROAD
2020-09-30 23:59:59,501-750,250,0.508,1.5633660523076183,0.0007179443297515853,0.032,0.5197286280120271,0.4593333333333333,LOCAL_CLUSTER
2020-10-01 23:59:59,501-750,250,0.256,0.1601483536009817,-0.019129654080049463,0.02,0.0771736911887707,0.2826666666666667,LOCAL_CLUSTER
2020-10-02 23:59:59,501-750,250,0.272,0.20085842337970675,-0.021034227547222395,0.04,0.15286464840879457,0.2753333333333333,LOCAL_CLUSTER
2020-10-03 23:59:59,501-750,250,0.484,0.23485301460833163,-0.0002134753981248294,0.024,0.1446092283963684,0.4713333333333333,LOCAL_CLUSTER
2020-10-04 23:59:59,501-750,250,0.58,7.163065560890978,0.005687819939871552,0.052,0.7925033096300984,0.616,BAND_BROAD
2020-10-05 23:59:59,501-750,250,0.484,0.23446836348797312,-0.001671179525417954,0.028,0.18643783118612856,0.5846666666666667,LOCAL_CLUSTER
2020-10-06 23:59:59,501-750,250,0.204,0.44001300494093076,-0.03381866764568009,0.028,0.2063721280397173,0.23133333333333334,ISOLATED
2020-10-07 23:59:59,501-750,250,0.536,1.0539632706828679,0.0023874687876220824,0.028,0.3489144184236166,0.5826666666666667,LOCAL_CLUSTER
2020-10-08 23:59:59,501-750,250,0.692,0.4634781228646221,0.021260275786482374,0.036,0.3305391329698949,0.6753333333333333,BAND_BROAD
2020-10-09 23:59:59,501-750,250,0.78,0.11486892765032719,0.028776596126289578,0.044,0.05587038508404324,0.7313333333333333,BAND_BROAD
2020-10-10 23:59:59,501-750,250,0.588,0.3347630665193888,0.008034703589689829,0.056,0.2042711261379658,0.6213333333333333,BAND_BROAD
2020-10-11 23:59:59,501-750,250,0.536,0.7214455607068692,0.0029701410298492714,0.048,0.32525610743559513,0.5886666666666667,LOCAL_CLUSTER
2020-10-12 23:59:59,501-750,250,0.476,0.27999972686946895,0.004177676567043709,0.036,0.20919612178437197,0.4726666666666667,LOCAL_CLUSTER
2020-10-13 23:59:59,501-750,250,0.46,0.8164820486796124,-0.0033707375123832595,0.048,0.3910849168697864,0.4206666666666667,LOCAL_CLUSTER
2020-10-14 23:59:59,501-750,250,0.42,7.888260480400214,-0.003972233245879475,0.044,0.8343014030533308,0.442,LOCAL_CLUSTER
2020-10-15 23:59:59,501-750,250,0.44,1.5300675946592168,-0.0030717105747680162,0.052,0.4836494396283054,0.474,LOCAL_CLUSTER
2020-10-16 23:59:59,501-750,250,0.236,155.1925090769106,-0.027007969089185457,0.028,0.9937718128565545,0.24466666666666667,ISOLATED
2020-10-17 23:59:59,501-750,250,0.556,0.1446107801053362,0.003197741253423647,0.032,0.07474743704559106,0.5873333333333334,BAND_BROAD
2020-10-18 23:59:59,501-750,250,0.64,0.07227639555750395,0.011005458707519011,0.024,0.030199723283245612,0.6493333333333333,BAND_BROAD
2020-10-19 23:59:59,501-750,250,0.484,0.13729762188379319,-0.002433599531577846,0.052,0.06695619660168167,0.5873333333333334,LOCAL_CLUSTER
2020-10-20 23:59:59,501-750,250,0.344,8.567523875911663,-0.014733023116545563,0.036,0.7393413624053999,0.42333333333333334,LOCAL_CLUSTER
2020-10-21 23:59:59,501-750,250,0.684,0.08305077363566264,0.023618638616212717,0.04,0.03507259221107726,0.7393333333333333,BAND_BROAD
2020-10-22 23:59:59,501-750,250,0.62,2.246280378319728,0.011086820319507473,0.04,0.6831496753935545,0.6246666666666667,BAND_BROAD
2020-10-23 23:59:59,501-750,250,0.376,6.565388639332744,-0.007202223520384909,0.024,0.8526082496922499,0.3473333333333333,LOCAL_CLUSTER
2020-10-24 23:59:59,501-750,250,0.564,0.23523129716224914,0.0057621741474629395,0.044,0.14528724615234712,0.5933333333333334,BAND_BROAD
2020-10-25 23:59:59,501-750,250,0.348,0.20971345063649996,-0.007361826238360403,0.024,0.1409114484955977,0.314,LOCAL_CLUSTER
2020-10-26 23:59:59,501-750,250,0.344,0.4612075271688682,-0.01803061431791153,0.02,0.34130425886115345,0.428,LOCAL_CLUSTER
2020-10-27 23:59:59,501-750,250,0.464,0.10786009555988418,-0.0012249675081608125,0.04,0.0754339644285042,0.6033333333333334,LOCAL_CLUSTER
2020-11-16 23:59:59,501-750,250,0.488,0.6557565679237001,0.005925015269748646,0.2,0.12757952024362584,0.44733333333333336,LOCAL_CLUSTER
2020-11-17 23:59:59,501-750,250,0.604,0.4190172275156153,0.016939720330545915,0.088,0.12294809582718481,0.4823848238482385,BAND_BROAD
2020-11-19 23:59:59,501-750,250,0.416,0.5218276482357626,-0.012172756679736052,0.072,0.22580221878730877,0.48639455782312924,LOCAL_CLUSTER
2020-11-20 23:59:59,501-750,250,0.72,0.29447189253380057,0.02323287441235733,0.088,0.14117852104955847,0.6945578231292517,BAND_BROAD
2020-11-22 23:59:59,501-750,250,0.4,0.1198941976084271,-0.007716976667908992,0.048,0.06447759362338958,0.39591836734693875,LOCAL_CLUSTER
2020-11-23 23:59:59,501-750,250,0.692,0.24711050293241435,0.02433463008759107,0.056,0.11221686515389466,0.5625850340136055,BAND_BROAD
2020-11-24 23:59:59,501-750,250,0.624,0.5446921783600778,0.025535162210232998,0.128,0.25582348533121024,0.5639455782312925,BAND_BROAD
2020-11-25 23:59:59,501-750,250,0.412,32.80417842232525,-0.007644992430863917,0.088,0.9642795204003892,0.32448979591836735,LOCAL_CLUSTER
2020-11-26 23:59:59,501-750,250,0.208,0.5753978357301422,-0.06928468782284491,0.156,0.22615666974402582,0.20408163265306123,ISOLATED
2020-11-27 23:59:59,501-750,250,0.44,0.3487025067113375,-0.0012578857362626206,0.064,0.1524723820591707,0.3891156462585034,LOCAL_CLUSTER
2020-11-28 23:59:59,501-750,250,0.684,0.12708357919469054,0.023404695072970938,0.036,0.10341573381514703,0.6857142857142857,BAND_BROAD
2020-11-29 23:59:59,501-750,250,0.616,0.3448710150609952,0.012673288003847483,0.032,0.26364010267801685,0.6551020408163265,BAND_BROAD
2020-12-01 23:59:59,501-750,250,0.472,1.1414298121430864,-0.003015845168328035,0.092,0.4150067162731313,0.5406666666666666,LOCAL_CLUSTER
2020-12-02 23:59:59,501-750,250,0.7,6.401201189526452,0.02653393523083758,0.06,0.8461116351997482,0.6482993197278911,BAND_BROAD
2020-12-03 23:59:59,501-750,250,0.648,0.1162404290671833,0.014619219109239356,0.06,0.032831152118983596,0.6517006802721088,BAND_BROAD
2020-12-04 23:59:59,501-750,250,0.204,0.2747401788983796,-0.039878882932244175,0.04,0.18873067493565115,0.22993197278911565,ISOLATED
2020-12-05 23:59:59,501-750,250,0.764,6.235348049276851,0.02446769251756442,0.044,0.8672293105032716,0.7068027210884353,BAND_BROAD
2020-12-06 23:59:59,501-750,250,0.548,1.3358920937545926,0.0031308026494887287,0.044,0.580295299410428,0.5853161114887832,LOCAL_CLUSTER
2020-12-07 23:59:59,501-750,250,0.452,4.719789482755771,-0.0029429067580741264,0.024,0.6423358767872932,0.344429347826087,LOCAL_CLUSTER
2020-12-08 23:59:59,501-750,250,0.208,0.18964956143108697,-0.04033306592160224,0.032,0.07272357959121831,0.2202583276682529,ISOLATED
2020-12-09 23:59:59,501-750,250,0.696,0.1619129373615653,0.013564252747571448,0.048,0.11201001467408071,0.6410605030591434,BAND_BROAD
2020-12-10 23:59:59,501-750,250,0.3,0.722773716452625,-0.016433723049557425,0.04,0.3629541374808467,0.296195652173913,LOCAL_CLUSTER
2020-12-11 23:59:59,501-750,250,0.376,1.1659218102064604,-0.011293427671645817,0.04,0.4392668775375874,0.3127124405166553,LOCAL_CLUSTER
2020-12-12 23:59:59,501-750,250,0.78,0.10452242720497915,0.030738003706485495,0.028,0.04254869366998553,0.7302989130434783,BAND_BROAD
2020-12-13 23:59:59,501-750,250,0.656,0.2455326753932011,0.013105410541034423,0.052,0.15460907214717498,0.6786684782608695,BAND_BROAD
2020-12-14 23:59:59,501-750,250,0.568,0.08742371324416556,0.004897091269513987,0.02,0.0527291452959744,0.5353260869565217,BAND_BROAD
2020-12-15 23:59:59,501-750,250,0.484,0.4890023296547229,-0.0009173554495370828,0.024,0.34543916502022687,0.5788043478260869,LOCAL_CLUSTER
2020-12-16 23:59:59,501-750,250,0.604,0.28551685048047903,0.01622329652756216,0.032,0.1886802221642803,0.6956521739130435,BAND_BROAD
2020-12-17 23:59:59,501-750,250,0.46,0.1206219829650303,-0.004369852505307414,0.04,0.06781251755722066,0.5322471147318398,LOCAL_CLUSTER
2020-12-18 23:59:59,501-750,250,0.656,0.238925499185218,0.018048072923762315,0.052,0.15431198843374946,0.6211812627291242,BAND_BROAD
2020-12-19 23:59:59,501-750,250,0.616,3.9166948941775748,0.009658037863837343,0.048,0.7947239403747155,0.5994568906992532,BAND_BROAD
2020-12-20 23:59:59,501-750,250,0.396,0.24248193325732412,-0.012007904803534641,0.068,0.17084181551004285,0.296195652173913,LOCAL_CLUSTER
2020-12-21 23:59:59,501-750,250,0.216,3.030149000836897,-0.035450573459911316,0.032,0.742524003492172,0.2425271739130435,ISOLATED
2020-12-22 23:59:59,501-750,250,0.58,5.43938836131932,0.01136673119090481,0.048,0.8382507935698985,0.6365489130434783,BAND_BROAD
2020-12-23 23:59:59,501-750,250,0.14,0.3278898709376859,-0.07705113036242506,0.196,0.1110787292287752,0.1922554347826087,ISOLATED
2020-12-24 23:59:59,501-750,250,0.784,0.16993038011689318,0.034279758571286956,0.044,0.1071008416853926,0.6637228260869565,BAND_BROAD
2020-12-25 23:59:59,501-750,250,0.636,0.6121106389743406,0.010267547068080196,0.036,0.3083545280899503,0.6430999320190347,BAND_BROAD
2020-12-26 23:59:59,501-750,250,0.544,2.9708556842249916,0.006272459758508653,0.04,0.4919150632663925,0.6019021739130435,LOCAL_CLUSTER
2020-12-27 23:59:59,501-750,250,0.44,0.09942427854006228,-0.004557734791092727,0.02,0.043643237246473704,0.45040760869565216,LOCAL_CLUSTER
2020-12-28 23:59:59,501-750,250,0.628,0.15511297744892624,0.012054631212952804,0.032,0.061679963499491716,0.6591989137813985,BAND_BROAD
2020-12-29 23:59:59,501-750,250,0.388,1.701957653041921,-0.017522173832226207,0.036,0.35866190017560245,0.5027173913043478,LOCAL_CLUSTER
