event_id,family,r_multiple,admitted_f_pct,status,historical_observed_account_impact_pct
EUR_ORIGIN_202308111500,B,-0.7805128786655782,0.3,ACCEPT_FULL,-0.23415386359967344
EUR_ORIGIN_202308151300,B,0.1449036655772928,0.3,ACCEPT_FULL,0.043471099673187845
EUR_ORIGIN_202308161300,B,-1.199189263056808,0.3,ACCEPT_FULL,-0.3597567789170424
EUR_ORIGIN_202308171800,B,1.2812545689981027,0.3,ACCEPT_FULL,0.3843763706994308
EUR_ORIGIN_202308220700,B,0.4254397492625631,0.3,ACCEPT_FULL,0.12763192477876892
EUR_ORIGIN_202308221200,B,-0.2582369316614696,0.3,ACCEPT_FULL,-0.07747107949844088
EUR_ORIGIN_202308230600,B,0.692128953806038,0.3,ACCEPT_FULL,0.20763868614181138
EUR_ORIGIN_202308231000,B,0.9049604535084876,0.3,ACCEPT_FULL,0.2714881360525463
EUR_ORIGIN_202308231200,B,1.140825772963737,0.3,ACCEPT_FULL,0.3422477318891211
EUR_ORIGIN_202308231600,A,0.9257518871967122,0.7,ACCEPT_FULL,0.6480263210376985
EUR_ORIGIN_202308240600,A,2.1057254786527904,0.7,ACCEPT_FULL,1.4740078350569532
EUR_ORIGIN_202308281400,B,0.0479415416583773,0.3,ACCEPT_FULL,0.014382462497513189
EUR_ORIGIN_202308291300,B,2.17060556075599,0.3,ACCEPT_FULL,0.651181668226797
EUR_ORIGIN_202308300800,A,-1.923193678767981,0.7,ACCEPT_FULL,-1.3462355751375867
EUR_ORIGIN_202308301500,A,1.5295765167097244,0.7,ACCEPT_FULL,1.070703561696807
EUR_ORIGIN_202308310600,B,-0.0903156457974987,0.3,ACCEPT_FULL,-0.027094693739249612
EUR_ORIGIN_202308311000,B,0.4313990549717089,0.3,ACCEPT_FULL,0.12941971649151265
EUR_ORIGIN_202309011200,A,1.8984753107872847,0.7,ACCEPT_FULL,1.3289327175510992
EUR_ORIGIN_202309051300,B,-1.747425219623192,0.3,ACCEPT_FULL,-0.5242275658869576
EUR_ORIGIN_202309060400,B,0.3045102871756624,0.3,ACCEPT_FULL,0.09135308615269873
EUR_ORIGIN_202309081200,A,0.8287732204806763,0.7,ACCEPT_FULL,0.5801412543364733
EUR_ORIGIN_202309110000,B,4.380210047383264,0.3,ACCEPT_FULL,1.3140630142149792
EUR_ORIGIN_202309110700,A,0.529998575948021,0.7,ACCEPT_FULL,0.37099900316361467
EUR_ORIGIN_202309120600,B,-0.6166067003479195,0.3,ACCEPT_FULL,-0.18498201010437584
EUR_ORIGIN_202309121200,A,0.4789120412639606,0.7,ACCEPT_FULL,0.3352384288847724
EUR_ORIGIN_202309121900,A,0.8076029597039182,0.7,ACCEPT_FULL,0.5653220717927426
EUR_ORIGIN_202309122300,A,1.623804175161193,0.0,REJECT_HEAT_CAP,0.0
EUR_ORIGIN_202309141100,B,0.5786001754040777,0.3,ACCEPT_FULL,0.1735800526212233
EUR_ORIGIN_202309141500,B,-2.0478132357886505,0.3,ACCEPT_FULL,-0.6143439707365951
EUR_ORIGIN_202309200500,A,-0.188631229523077,0.7,ACCEPT_FULL,-0.1320418606661539
EUR_ORIGIN_202309201800,B,-1.523517854237115,0.3,ACCEPT_FULL,-0.45705535627113447
EUR_ORIGIN_202309202100,B,-0.0104829396751686,0.3,ACCEPT_FULL,-0.00314488190255058
EUR_ORIGIN_202309210600,A,-0.6748505058989771,0.7,ACCEPT_FULL,-0.47239535412928396
EUR_ORIGIN_202309210900,B,0.6060983376148138,0.3,ACCEPT_FULL,0.18182950128444414
EUR_ORIGIN_202309211300,B,0.8242469410362511,0.3,ACCEPT_FULL,0.2472740823108753
EUR_ORIGIN_202309220500,A,0.5676623205488425,0.7,ACCEPT_FULL,0.3973636243841897
EUR_ORIGIN_202309221100,A,0.059997918942776,0.7,ACCEPT_FULL,0.0419985432599432
EUR_ORIGIN_202309221400,A,1.4980646877227883,0.0,REJECT_HEAT_CAP,0.0
EUR_ORIGIN_202309271000,B,-1.7140473572642112,0.3,ACCEPT_FULL,-0.5142142071792634
EUR_ORIGIN_202309271200,B,-2.4087886098150126,0.3,ACCEPT_FULL,-0.7226365829445037
EUR_ORIGIN_202309281200,A,-0.2806294239435041,0.7,ACCEPT_FULL,-0.19644059676045286
EUR_ORIGIN_202309281500,B,0.4638526128785009,0.3,ACCEPT_FULL,0.13915578386355026
EUR_ORIGIN_202309290700,A,1.2751199941436309,0.7,ACCEPT_FULL,0.8925839959005415
EUR_ORIGIN_202310020600,B,-0.5558948074982918,0.3,ACCEPT_FULL,-0.16676844224948753
EUR_ORIGIN_202310030600,A,3.407694542665662,0.7,ACCEPT_FULL,2.385386179865963
EUR_ORIGIN_202310031300,B,1.0739782809711746,0.3,ACCEPT_FULL,0.32219348429135236
EUR_ORIGIN_202310050600,A,-0.0868999615745826,0.7,ACCEPT_FULL,-0.060829973102207814
EUR_ORIGIN_202310061100,B,-0.1242435525496202,0.3,ACCEPT_FULL,-0.03727306576488606
EUR_ORIGIN_202310061400,A,-0.1564590806169405,0.7,ACCEPT_FULL,-0.10952135643185834
EUR_ORIGIN_202310090000,B,-0.750519868718186,0.3,ACCEPT_FULL,-0.22515596061545579
EUR_ORIGIN_202310091300,B,1.2096400318041791,0.3,ACCEPT_FULL,0.3628920095412537
EUR_ORIGIN_202310101100,A,-2.917853839338008,0.7,ACCEPT_FULL,-2.0424976875366054
EUR_ORIGIN_202310121300,A,1.537203177585075,0.7,ACCEPT_FULL,1.0760422243095524
EUR_ORIGIN_202310130800,B,0.9923404127711172,0.3,ACCEPT_FULL,0.29770212383133515
EUR_ORIGIN_202310131300,B,-0.3658080737336214,0.3,ACCEPT_FULL,-0.10974242212008642
EUR_ORIGIN_202310171400,A,0.6464039587406308,0.7,ACCEPT_FULL,0.45248277111844154
EUR_ORIGIN_202310180800,B,-0.0285233083052854,0.3,ACCEPT_FULL,-0.008556992491585619
EUR_ORIGIN_202310181200,B,-1.2349803841931852,0.3,ACCEPT_FULL,-0.37049411525795556
EUR_ORIGIN_202310200700,A,-0.7283321817418497,0.7,ACCEPT_FULL,-0.5098325272192947
EUR_ORIGIN_202310231100,A,-2.2097322324076285,0.7,ACCEPT_FULL,-1.54681256268534
EUR_ORIGIN_202310231300,A,-2.836444349579561,0.0,REJECT_HEAT_CAP,0.0
EUR_ORIGIN_202310231500,A,-0.4518397865743613,0.0,REJECT_HEAT_CAP,0.0
EUR_ORIGIN_202310241100,B,-0.7676754317023656,0.3,ACCEPT_FULL,-0.23030262951070968
EUR_ORIGIN_202310241300,B,-0.6804370440410101,0.3,ACCEPT_FULL,-0.20413111321230304
EUR_ORIGIN_202310271000,B,1.4786982243597295,0.3,ACCEPT_FULL,0.44360946730791884
EUR_ORIGIN_202310271200,A,-1.3712892144505449,0.7,ACCEPT_FULL,-0.9599024501153813
EUR_ORIGIN_202310300800,A,2.4330878667591573,0.7,ACCEPT_FULL,1.70316150673141
EUR_ORIGIN_202310301200,A,-1.1305081000645474,0.0,REJECT_HEAT_CAP,0.0
EUR_ORIGIN_202310310700,A,2.548337002929649,0.7,ACCEPT_FULL,1.7838359020507542
EUR_ORIGIN_202310311400,B,-1.4874222862835615,0.3,ACCEPT_FULL,-0.4462266858850685
EUR_ORIGIN_202311020900,A,-0.0625842889464502,0.7,ACCEPT_FULL,-0.043809002262515134
EUR_ORIGIN_202311031500,A,-0.1510177735511917,0.7,ACCEPT_FULL,-0.10571244148583418
EUR_ORIGIN_202311072000,A,0.865463326566701,0.7,ACCEPT_FULL,0.6058243285966907
EUR_ORIGIN_202311081200,A,0.1438684984007761,0.7,ACCEPT_FULL,0.10070794888054325
EUR_ORIGIN_202311091200,B,0.0641089906473226,0.3,ACCEPT_FULL,0.01923269719419678
EUR_ORIGIN_202311091800,B,-1.0590783014015257,0.3,ACCEPT_FULL,-0.3177234904204577
EUR_ORIGIN_202311092100,B,0.4526611452975073,0.3,ACCEPT_FULL,0.1357983435892522
EUR_ORIGIN_202311130000,A,1.1534711481525,0.7,ACCEPT_FULL,0.8074298037067499
EUR_ORIGIN_202311140600,A,0.3820010552412861,0.7,ACCEPT_FULL,0.26740073866890024
EUR_ORIGIN_202311141100,A,-1.7803523382796822,0.0,REJECT_HEAT_CAP,0.0
EUR_ORIGIN_202311141500,A,-1.4140262041365343,0.7,ACCEPT_FULL,-0.989818342895574
EUR_ORIGIN_202311150600,B,1.292017790336515,0.3,ACCEPT_FULL,0.3876053371009545
EUR_ORIGIN_202311151700,A,-1.7727842927234074,0.7,ACCEPT_FULL,-1.2409490049063852
EUR_ORIGIN_202311160700,B,0.9062869627933547,0.3,ACCEPT_FULL,0.2718860888380064
EUR_ORIGIN_202311161300,B,0.4060076955216125,0.3,ACCEPT_FULL,0.12180230865648374
EUR_ORIGIN_202311161500,A,0.580888682403398,0.7,ACCEPT_FULL,0.40662207768237857
EUR_ORIGIN_202311171000,A,0.7055475417086357,0.7,ACCEPT_FULL,0.4938832791960449
EUR_ORIGIN_202311221600,B,0.9227383354710352,0.3,ACCEPT_FULL,0.27682150064131056
EUR_ORIGIN_202311231800,B,-0.3229944431522491,0.3,ACCEPT_FULL,-0.09689833294567474
EUR_ORIGIN_202311270600,A,-0.4609805234039957,0.7,ACCEPT_FULL,-0.32268636638279696
EUR_ORIGIN_202311280500,A,0.7084330556408915,0.7,ACCEPT_FULL,0.49590313894862403
EUR_ORIGIN_202311281200,B,1.774832397663611,0.3,ACCEPT_FULL,0.5324497192990832
EUR_ORIGIN_202311291100,B,0.6002719380746427,0.3,ACCEPT_FULL,0.1800815814223928
EUR_ORIGIN_202311300400,B,-1.4267808560525774,0.3,ACCEPT_FULL,-0.42803425681577323
EUR_ORIGIN_202311301200,B,-0.7316376219866735,0.3,ACCEPT_FULL,-0.21949128659600203
EUR_ORIGIN_202312010500,B,0.1269032795307724,0.3,ACCEPT_FULL,0.03807098385923172
EUR_ORIGIN_202312011100,B,1.6735508275552484,0.3,ACCEPT_FULL,0.5020652482665745
EUR_ORIGIN_202312050500,A,0.3967691773752222,0.7,ACCEPT_FULL,0.27773842416265554
EUR_ORIGIN_202312070600,B,1.7428111260776935,0.3,ACCEPT_FULL,0.522843337823308
EUR_ORIGIN_202312070900,A,-1.3402564865673556,0.7,ACCEPT_FULL,-0.9381795405971489
EUR_ORIGIN_202312071200,B,2.2600656842042257,0.3,ACCEPT_FULL,0.6780197052612676
EUR_ORIGIN_202312072100,B,0.5718959938985138,0.3,ACCEPT_FULL,0.17156879816955412
EUR_ORIGIN_202312081200,A,2.098485870025135,0.7,ACCEPT_FULL,1.4689401090175946
EUR_ORIGIN_202312110000,A,-0.0357952086701319,0.7,ACCEPT_FULL,-0.02505664606909233
EUR_ORIGIN_202312120500,A,-0.8483358319184113,0.7,ACCEPT_FULL,-0.5938350823428878
EUR_ORIGIN_202312132100,A,-1.4031744341865475,0.7,ACCEPT_FULL,-0.9822221039305832
EUR_ORIGIN_202312140900,B,-0.4974780356867623,0.3,ACCEPT_FULL,-0.14924341070602867
EUR_ORIGIN_202312141100,A,-0.1676886279419909,0.7,ACCEPT_FULL,-0.11738203955939362
EUR_ORIGIN_202312141600,A,0.9985232009896478,0.0,REJECT_HEAT_CAP,0.0
EUR_ORIGIN_202312150500,B,0.6038442263127247,0.3,ACCEPT_FULL,0.18115326789381742
EUR_ORIGIN_202312182300,A,0.8180518162476909,0.7,ACCEPT_FULL,0.5726362713733836
EUR_ORIGIN_202312190500,A,1.8153182388945004,0.7,ACCEPT_FULL,1.2707227672261503
EUR_ORIGIN_202312252300,A,-0.3784439962347177,0.7,ACCEPT_FULL,-0.26491079736430234
EUR_ORIGIN_202312271100,A,-1.261084659964248,0.7,ACCEPT_FULL,-0.8827592619749736
EUR_ORIGIN_202312271300,B,1.3021237504292928,0.3,ACCEPT_FULL,0.39063712512878784
EUR_ORIGIN_202312290900,B,0.6662578813729039,0.3,ACCEPT_FULL,0.19987736441187115
EUR_ORIGIN_202312291200,B,0.6794377819244563,0.3,ACCEPT_FULL,0.20383133457733688
EUR_ORIGIN_202312291400,B,1.0361290629172537,0.3,ACCEPT_FULL,0.3108387188751761
EUR_ORIGIN_202401021100,B,-0.0985843876485327,0.3,ACCEPT_FULL,-0.029575316294559808
EUR_ORIGIN_202401040500,A,1.492192651515816,0.7,ACCEPT_FULL,1.044534856061071
EUR_ORIGIN_202401041000,A,0.7218944333769168,0.0,REJECT_HEAT_CAP,0.0
EUR_ORIGIN_202401051200,B,0.397165018590126,0.3,ACCEPT_FULL,0.1191495055770378
EUR_ORIGIN_202401082200,B,1.0446032916378427,0.3,ACCEPT_FULL,0.3133809874913528
EUR_ORIGIN_202401090300,A,0.9733346403533548,0.7,ACCEPT_FULL,0.6813342482473483
EUR_ORIGIN_202401100500,A,-0.5314678281791109,0.7,ACCEPT_FULL,-0.3720274797253776
EUR_ORIGIN_202401101200,A,1.4579682823319775,0.7,ACCEPT_FULL,1.0205777976323842
EUR_ORIGIN_202401111500,B,1.8186975262818523,0.3,ACCEPT_FULL,0.5456092578845557
EUR_ORIGIN_202401111700,B,2.16756896980874,0.3,ACCEPT_FULL,0.650270690942622
EUR_ORIGIN_202401150000,A,0.7458182158843201,0.7,ACCEPT_FULL,0.5220727511190241
EUR_ORIGIN_202401161000,B,-0.309877994192907,0.3,ACCEPT_FULL,-0.0929633982578721
EUR_ORIGIN_202401161300,A,1.338479757467436,0.7,ACCEPT_FULL,0.9369358302272052
EUR_ORIGIN_202401180400,B,0.3303510575168852,0.3,ACCEPT_FULL,0.09910531725506556
EUR_ORIGIN_202401182200,A,0.5434821150155125,0.7,ACCEPT_FULL,0.3804374805108587
EUR_ORIGIN_202401191300,A,-0.3049580774465724,0.7,ACCEPT_FULL,-0.21347065421260067
EUR_ORIGIN_202401230300,B,0.5182175364128367,0.3,ACCEPT_FULL,0.15546526092385102
EUR_ORIGIN_202401231200,B,-2.9570980366997923,0.3,ACCEPT_FULL,-0.8871294110099377
EUR_ORIGIN_202401240500,B,1.940243656458766,0.3,ACCEPT_FULL,0.5820730969376298
EUR_ORIGIN_202401241100,A,-0.1598360104537978,0.7,ACCEPT_FULL,-0.11188520731765846
EUR_ORIGIN_202401241500,A,0.4597871545894602,0.0,REJECT_HEAT_CAP,0.0
EUR_ORIGIN_202401251000,B,0.0062228759054016,0.3,ACCEPT_FULL,0.00186686277162048
EUR_ORIGIN_202401290000,B,1.9491822234584344,0.3,ACCEPT_FULL,0.5847546670375303
EUR_ORIGIN_202401290400,B,1.584381102686694,0.3,ACCEPT_FULL,0.4753143308060082
EUR_ORIGIN_202401291200,B,1.1658495842450711,0.3,ACCEPT_FULL,0.34975487527352134
EUR_ORIGIN_202401301200,A,0.2758104197029238,0.7,ACCEPT_FULL,0.19306729379204665
EUR_ORIGIN_202401310600,A,0.302117799410962,0.7,ACCEPT_FULL,0.2114824595876734
EUR_ORIGIN_202401311100,B,1.9138587111323109,0.3,ACCEPT_FULL,0.5741576133396933
EUR_ORIGIN_202402011800,A,0.6882551310688082,0.7,ACCEPT_FULL,0.48177859174816573
EUR_ORIGIN_202402021500,B,-0.7688753203023546,0.3,ACCEPT_FULL,-0.23066259609070638
EUR_ORIGIN_202402071300,A,2.1269218471271216,0.7,ACCEPT_FULL,1.488845292988985
EUR_ORIGIN_202402120500,B,1.0443547054992537,0.3,ACCEPT_FULL,0.3133064116497761
EUR_ORIGIN_202402130400,A,-0.2850809537821396,0.7,ACCEPT_FULL,-0.19955666764749772
EUR_ORIGIN_202402130600,B,0.3710101971920945,0.3,ACCEPT_FULL,0.11130305915762835
EUR_ORIGIN_202402131100,A,1.4530867253950135,0.7,ACCEPT_FULL,1.0171607077765095
EUR_ORIGIN_202402131500,B,-1.098344839492357,0.3,ACCEPT_FULL,-0.3295034518477071
EUR_ORIGIN_202402141100,A,-1.0178645192995155,0.7,ACCEPT_FULL,-0.7125051635096608
EUR_ORIGIN_202402150500,B,0.5013085751951254,0.3,ACCEPT_FULL,0.1503925725585376
EUR_ORIGIN_202402160500,A,-0.2873460451341113,0.7,ACCEPT_FULL,-0.20114223159387792
EUR_ORIGIN_202402200600,A,-1.2569403350157384,0.7,ACCEPT_FULL,-0.8798582345110169
EUR_ORIGIN_202402201500,A,0.9660259043963616,0.7,ACCEPT_FULL,0.676218133077453
EUR_ORIGIN_202402221100,B,-1.4767071473670277,0.3,ACCEPT_FULL,-0.4430121442101083
EUR_ORIGIN_202402221700,B,1.0177143730806637,0.3,ACCEPT_FULL,0.3053143119241991
EUR_ORIGIN_202402231100,B,0.7563502395826432,0.3,ACCEPT_FULL,0.22690507187479297
EUR_ORIGIN_202402271300,A,1.4035597670675892,0.7,ACCEPT_FULL,0.9824918369473123
EUR_ORIGIN_202402281200,A,-0.0886201627908708,0.7,ACCEPT_FULL,-0.062034113953609554
EUR_ORIGIN_202402282200,B,1.740808868684086,0.3,ACCEPT_FULL,0.5222426606052257
EUR_ORIGIN_202402290600,A,1.1463108931167416,0.7,ACCEPT_FULL,0.8024176251817191
EUR_ORIGIN_202402291200,B,0.1215819850470475,0.3,ACCEPT_FULL,0.03647459551411425
EUR_ORIGIN_202402292200,A,1.7128365104843408,0.7,ACCEPT_FULL,1.1989855573390384
EUR_ORIGIN_202403010700,B,-0.2048824337388103,0.3,ACCEPT_FULL,-0.06146473012164309
EUR_ORIGIN_202403011000,A,-0.3285729331960405,0.7,ACCEPT_FULL,-0.2300010532372283
EUR_ORIGIN_202403011200,B,0.5311457829048396,0.0,REJECT_HEAT_CAP,0.0
EUR_ORIGIN_202403040700,A,0.2696359338327933,0.7,ACCEPT_FULL,0.18874515368295527
EUR_ORIGIN_202403051000,B,1.3541547866671966,0.3,ACCEPT_FULL,0.406246436000159
EUR_ORIGIN_202403060500,A,-0.3529890184895405,0.7,ACCEPT_FULL,-0.24709231294267833
EUR_ORIGIN_202403070300,B,1.594007691822589,0.3,ACCEPT_FULL,0.4782023075467767
EUR_ORIGIN_202403070700,B,0.6619100055116725,0.3,ACCEPT_FULL,0.19857300165350172
EUR_ORIGIN_202403071000,B,-0.7639868487088888,0.3,ACCEPT_FULL,-0.22919605461266662
EUR_ORIGIN_202403080400,B,1.056857321407028,0.3,ACCEPT_FULL,0.3170571964221084
EUR_ORIGIN_202403120100,A,0.8497892655591132,0.7,ACCEPT_FULL,0.5948524858913792
EUR_ORIGIN_202403141900,B,-0.1608676833040322,0.3,ACCEPT_FULL,-0.04826030499120966
EUR_ORIGIN_202403150600,A,1.0606870198842953,0.7,ACCEPT_FULL,0.7424809139190066
EUR_ORIGIN_202403180800,A,0.2882727950170458,0.7,ACCEPT_FULL,0.20179095651193205
EUR_ORIGIN_202403181500,B,0.4395808718997796,0.3,ACCEPT_FULL,0.13187426156993387
EUR_ORIGIN_202403190500,A,0.5022404157070811,0.7,ACCEPT_FULL,0.35156829099495673
EUR_ORIGIN_202403190700,B,-0.0794096342879932,0.3,ACCEPT_FULL,-0.02382289028639796
EUR_ORIGIN_202403191000,B,-0.0704496680389479,0.0,REJECT_HEAT_CAP,0.0
EUR_ORIGIN_202403201800,A,-0.1059154096593208,0.7,ACCEPT_FULL,-0.07414078676152455
EUR_ORIGIN_202403202100,A,-2.68951635747546,0.0,REJECT_HEAT_CAP,0.0
EUR_ORIGIN_202403210800,A,0.7865928438810079,0.7,ACCEPT_FULL,0.5506149907167055
EUR_ORIGIN_202403220500,B,-0.1545669228037016,0.3,ACCEPT_FULL,-0.046370076841110476
EUR_ORIGIN_202403221100,B,0.7289456402335385,0.3,ACCEPT_FULL,0.21868369207006152
EUR_ORIGIN_202403270800,B,0.9929856579223382,0.3,ACCEPT_FULL,0.29789569737670146
EUR_ORIGIN_202403280600,B,-0.4849373659621184,0.3,ACCEPT_FULL,-0.14548120978863552
EUR_ORIGIN_202403280800,B,1.3694408738626154,0.3,ACCEPT_FULL,0.4108322621587846
EUR_ORIGIN_202403281200,B,0.0896973463652671,0.3,ACCEPT_FULL,0.02690920390958013
EUR_ORIGIN_202403290600,B,0.2740155265140915,0.3,ACCEPT_FULL,0.08220465795422745
EUR_ORIGIN_202404020600,A,-0.7036020821116366,0.7,ACCEPT_FULL,-0.4925214574781456
EUR_ORIGIN_202404031300,A,-1.7816122788138016,0.7,ACCEPT_FULL,-1.2471285951696611
EUR_ORIGIN_202404031700,A,-1.6840625959037736,0.0,REJECT_HEAT_CAP,0.0
EUR_ORIGIN_202404040500,A,0.4225548939231778,0.7,ACCEPT_FULL,0.29578842574622444
EUR_ORIGIN_202404041700,B,0.6330571570689535,0.3,ACCEPT_FULL,0.18991714712068605
EUR_ORIGIN_202404050600,A,0.6285352131666592,0.7,ACCEPT_FULL,0.4399746492166614
EUR_ORIGIN_202404051400,A,0.3663134245029085,0.7,ACCEPT_FULL,0.25641939715203593
EUR_ORIGIN_202404080000,A,0.8070252672459245,0.7,ACCEPT_FULL,0.5649176870721471
EUR_ORIGIN_202404082000,A,0.8015998678634862,0.7,ACCEPT_FULL,0.5611199075044403
EUR_ORIGIN_202404101100,B,-2.3680018573442267,0.3,ACCEPT_FULL,-0.710400557203268
EUR_ORIGIN_202404101500,B,-0.5855266531931832,0.3,ACCEPT_FULL,-0.17565799595795495
EUR_ORIGIN_202404111100,B,-0.3001190249374503,0.3,ACCEPT_FULL,-0.09003570748123509
EUR_ORIGIN_202404111300,B,-1.041695363402261,0.3,ACCEPT_FULL,-0.3125086090206783
EUR_ORIGIN_202404120500,B,-0.7496882777777077,0.3,ACCEPT_FULL,-0.2249064833333123
EUR_ORIGIN_202404121100,B,0.3166712388976786,0.3,ACCEPT_FULL,0.09500137166930359
EUR_ORIGIN_202404121300,B,-1.267593791787172,0.3,ACCEPT_FULL,-0.3802781375361516
EUR_ORIGIN_202404190000,B,0.3887995638556349,0.3,ACCEPT_FULL,0.11663986915669047
EUR_ORIGIN_202404221000,B,0.9536278816881644,0.3,ACCEPT_FULL,0.2860883645064493
EUR_ORIGIN_202404230600,A,0.2920302142430446,0.7,ACCEPT_FULL,0.2044211499701312
EUR_ORIGIN_202404231000,A,-0.0157892789009235,0.0,REJECT_HEAT_CAP,0.0
EUR_ORIGIN_202404261000,B,-2.049340176204412,0.3,ACCEPT_FULL,-0.6148020528613235
EUR_ORIGIN_202404290300,B,1.145212357391867,0.3,ACCEPT_FULL,0.34356370721756013
EUR_ORIGIN_202404290600,B,0.5462007608279206,0.3,ACCEPT_FULL,0.16386022824837618
EUR_ORIGIN_202404291500,B,0.594275604603538,0.3,ACCEPT_FULL,0.1782826813810614
EUR_ORIGIN_202405011900,B,0.3960429201390039,0.3,ACCEPT_FULL,0.11881287604170115
EUR_ORIGIN_202405012100,A,1.3025463408229914,0.7,ACCEPT_FULL,0.9117824385760939
EUR_ORIGIN_202405020500,B,1.2388608088228863,0.3,ACCEPT_FULL,0.37165824264686587
EUR_ORIGIN_202405060000,A,2.4095839184142407,0.7,ACCEPT_FULL,1.6867087428899683
EUR_ORIGIN_202405091500,A,-3.6553836279681793,0.7,ACCEPT_FULL,-2.5587685395777253
EUR_ORIGIN_202405141100,A,0.0364987911261104,0.7,ACCEPT_FULL,0.025549153788277282
EUR_ORIGIN_202405141300,A,0.4068299772609186,0.0,REJECT_HEAT_CAP,0.0
EUR_ORIGIN_202405141600,A,-0.8998669199078627,0.0,REJECT_HEAT_CAP,0.0
EUR_ORIGIN_202405150600,B,0.9416155802633968,0.3,ACCEPT_FULL,0.282484674079019
EUR_ORIGIN_202405151500,A,-0.5362199542000154,0.7,ACCEPT_FULL,-0.3753539679400108
EUR_ORIGIN_202405151700,A,-0.6705431904465774,0.0,REJECT_HEAT_CAP,0.0
EUR_ORIGIN_202405152300,B,0.6738254119370916,0.3,ACCEPT_FULL,0.20214762358112745
EUR_ORIGIN_202405160700,A,1.9908618886114893,0.7,ACCEPT_FULL,1.3936033220280424
EUR_ORIGIN_202405161100,A,0.7345919699968818,0.0,REJECT_HEAT_CAP,0.0
EUR_ORIGIN_202405201100,A,0.8116544641139672,0.7,ACCEPT_FULL,0.568158124879777
EUR_ORIGIN_202405230700,A,-0.1135577993928812,0.7,ACCEPT_FULL,-0.07949045957501684
EUR_ORIGIN_202405231100,A,1.190922227538462,0.0,REJECT_HEAT_CAP,0.0
EUR_ORIGIN_202405231300,B,-0.5241182968208464,0.3,ACCEPT_FULL,-0.15723548904625392
EUR_ORIGIN_202405231600,B,1.3710350902593524,0.3,ACCEPT_FULL,0.41131052707780574
