pnl,result,reason,exit_price,exit_time,entry_time,ar_pips,direction,p90_direction,deep_state,activation
10.999999999996568,W,tp,1.02459,2022-07-20 08:35:00+00:00,2022-07-20 08:30:00+00:00,26.100000000000012,SHORT,LONG,1.0256899999999995,1.02459
8.599999999998609,W,tp,1.02051,2022-07-25 07:50:00+00:00,2022-07-25 07:45:00+00:00,37.400000000000766,LONG,SHORT,1.0196500000000002,1.02051
8.40000000000174,W,tp,1.02226,2022-07-26 08:30:00+00:00,2022-07-26 08:25:00+00:00,35.29999999999811,LONG,SHORT,1.0214199999999998,1.02226
8.20000000000043,W,tp,1.01453,2022-07-27 09:00:00+00:00,2022-07-27 08:55:00+00:00,37.8999999999996,LONG,SHORT,1.0137099999999999,1.01453
8.999999999996788,W,tp,1.02175,2022-07-29 07:10:00+00:00,2022-07-29 07:05:00+00:00,36.099999999998914,SHORT,LONG,1.0226499999999996,1.02175
13.399999999998968,W,tp,1.02776,2022-08-02 07:45:00+00:00,2022-08-02 07:40:00+00:00,44.800000000000395,SHORT,LONG,1.0291,1.02776
8.20000000000043,W,tp,1.01817,2022-08-03 08:25:00+00:00,2022-08-03 08:05:00+00:00,43.90000000000116,LONG,SHORT,1.01735,1.01817
12.60000000000261,W,tp,1.02346,2022-08-05 10:00:00+00:00,2022-08-05 09:55:00+00:00,22.800000000000598,SHORT,LONG,1.0247200000000003,1.02346
9.799999999997588,W,tp,1.0179,2022-08-08 09:20:00+00:00,2022-08-08 09:15:00+00:00,26.800000000000157,LONG,SHORT,1.0169200000000003,1.0179
-1.020000000000465,L,sl,1.021282,2022-08-09 10:55:00+00:00,2022-08-09 10:30:00+00:00,12.499999999999734,SHORT,LONG,1.02118,1.02016
8.799999999999919,W,tp,1.02181,2022-08-10 08:40:00+00:00,2022-08-10 08:35:00+00:00,16.40000000000086,SHORT,LONG,1.02269,1.02181
9.399999999999409,W,tp,1.02833,2022-08-11 08:50:00+00:00,2022-08-11 08:40:00+00:00,23.199999999998777,SHORT,LONG,1.02927,1.02833
9.00000000000123,W,tp,1.03144,2022-08-12 07:50:00+00:00,2022-08-12 07:45:00+00:00,22.600000000001508,LONG,SHORT,1.0305399999999998,1.03144
13.000000000000789,W,tp,1.01657,2022-08-16 09:35:00+00:00,2022-08-16 09:30:00+00:00,22.500000000000853,SHORT,LONG,1.01787,1.01657
12.799999999999478,W,tp,1.0173,2022-08-17 09:20:00+00:00,2022-08-17 09:15:00+00:00,19.100000000000783,LONG,SHORT,1.0160200000000001,1.0173
8.999999999996788,W,tp,1.01645,2022-08-18 09:05:00+00:00,2022-08-18 09:00:00+00:00,30.09999999999957,LONG,SHORT,1.0155500000000004,1.01645
22.400000000000198,W,tp,0.99196,2022-08-23 08:30:00+00:00,2022-08-23 08:25:00+00:00,20.09999999999956,LONG,SHORT,0.9897199999999999,0.99196
-0.860000000000305,L,sl,0.9937839999999999,2022-08-24 09:00:00+00:00,2022-08-24 08:55:00+00:00,30.90000000000037,LONG,SHORT,0.9938699999999999,0.99473
10.599999999998388,W,tp,0.96972,2022-10-13 09:05:00+00:00,2022-10-13 09:00:00+00:00,26.8999999999997,LONG,SHORT,0.9686600000000002,0.96972
10.399999999999299,W,tp,0.97346,2022-10-17 07:10:00+00:00,2022-10-17 07:05:00+00:00,35.00000000000058,LONG,SHORT,0.9724200000000001,0.97346
18.199999999999328,W,tp,0.98502,2022-10-18 07:10:00+00:00,2022-10-18 07:05:00+00:00,43.09999999999925,SHORT,LONG,0.9868399999999999,0.98502
10.200000000000209,W,tp,0.98378,2022-10-19 08:35:00+00:00,2022-10-19 08:30:00+00:00,35.200000000000784,SHORT,LONG,0.9848,0.98378
32.600000000000406,W,tp,0.97766,2022-10-20 07:25:00+00:00,2022-10-20 07:20:00+00:00,31.200000000000117,SHORT,LONG,0.98092,0.97766
13.799999999999368,W,tp,0.97719,2022-10-21 09:00:00+00:00,2022-10-21 08:35:00+00:00,24.199999999999775,SHORT,LONG,0.9785699999999999,0.97719
9.200000000000319,W,tp,0.98732,2022-10-25 09:00:00+00:00,2022-10-25 08:45:00+00:00,31.40000000000032,LONG,SHORT,0.9863999999999999,0.98732
8.399999999999519,W,tp,0.9952,2022-10-26 08:20:00+00:00,2022-10-26 08:15:00+00:00,24.200000000000887,LONG,SHORT,0.99436,0.9952
11.800000000001809,W,tp,1.00736,2022-10-27 08:00:00+00:00,2022-10-27 07:55:00+00:00,31.90000000000026,SHORT,LONG,1.0085400000000002,1.00736
10.399999999999299,W,tp,0.99833,2022-10-28 07:30:00+00:00,2022-10-28 07:25:00+00:00,39.89999999999938,LONG,SHORT,0.9972900000000001,0.99833
9.999999999998899,W,tp,0.99568,2022-10-31 08:20:00+00:00,2022-10-31 08:15:00+00:00,23.500000000000743,LONG,SHORT,0.9946800000000001,0.99568
19.800000000000928,W,tp,0.99258,2022-11-01 08:55:00+00:00,2022-11-01 08:50:00+00:00,36.20000000000068,SHORT,LONG,0.9945600000000001,0.99258
9.799999999999809,W,tp,0.98819,2022-11-02 07:55:00+00:00,2022-11-02 07:50:00+00:00,29.50000000000008,LONG,SHORT,0.98721,0.98819
9.40000000000163,W,tp,0.98345,2022-11-03 08:05:00+00:00,2022-11-03 08:00:00+00:00,29.599999999999625,SHORT,LONG,0.9843900000000002,0.98345
20.200000000001328,W,tp,0.99957,2022-11-08 09:05:00+00:00,2022-11-08 09:00:00+00:00,27.400000000001867,LONG,SHORT,0.9975499999999998,0.99957
11.999999999998678,W,tp,1.00658,2022-11-09 07:10:00+00:00,2022-11-09 07:05:00+00:00,29.09999999999968,LONG,SHORT,1.0053800000000002,1.00658
10.599999999998388,W,tp,1.00359,2022-11-10 09:50:00+00:00,2022-11-10 09:40:00+00:00,27.399999999999647,SHORT,LONG,1.0046499999999998,1.00359
19.999999999997797,W,tp,1.03321,2022-11-15 08:15:00+00:00,2022-11-15 08:10:00+00:00,20.999999999999908,SHORT,LONG,1.0352099999999997,1.03321
12.599999999998168,W,tp,1.03792,2022-11-17 08:30:00+00:00,2022-11-17 08:20:00+00:00,39.49999999999898,SHORT,LONG,1.0391799999999998,1.03792
10.599999999998388,W,tp,1.0360800000000001,2022-11-18 09:40:00+00:00,2022-11-18 09:35:00+00:00,33.700000000000955,LONG,SHORT,1.0350200000000003,1.0360800000000001
9.00000000000123,W,tp,1.02461,2022-11-22 07:45:00+00:00,2022-11-22 07:40:00+00:00,29.199999999998116,LONG,SHORT,1.02371,1.02461
8.40000000000174,W,tp,1.03203,2022-11-23 07:15:00+00:00,2022-11-23 07:10:00+00:00,30.999999999998806,SHORT,LONG,1.0328700000000002,1.03203
9.80000000000203,W,tp,1.04138,2022-11-25 09:25:00+00:00,2022-11-25 09:20:00+00:00,33.199999999999896,LONG,SHORT,1.0403999999999998,1.04138
9.399999999999409,W,tp,1.03574,2022-11-28 07:10:00+00:00,2022-11-28 07:05:00+00:00,42.599999999999305,LONG,SHORT,1.0348000000000002,1.03574
17.399999999998528,W,tp,1.03488,2022-11-30 08:05:00+00:00,2022-11-30 08:00:00+00:00,41.80000000000072,LONG,SHORT,1.0331400000000002,1.03488
11.199999999997878,W,tp,1.05276,2022-12-02 07:55:00+00:00,2022-12-02 07:50:00+00:00,34.30000000000044,SHORT,LONG,1.0538799999999997,1.05276
11.800000000001809,W,tp,1.04939,2022-12-06 08:05:00+00:00,2022-12-06 08:00:00+00:00,35.49999999999942,SHORT,LONG,1.0505700000000002,1.04939
22.400000000000198,W,tp,1.04534,2022-12-07 08:15:00+00:00,2022-12-07 08:10:00+00:00,21.199999999998997,LONG,SHORT,1.0431,1.04534
8.599999999998609,W,tp,1.05135,2022-12-08 09:05:00+00:00,2022-12-08 09:00:00+00:00,21.300000000001873,LONG,SHORT,1.0504900000000001,1.05135
11.799999999997368,W,tp,1.05818,2022-12-09 09:10:00+00:00,2022-12-09 09:05:00+00:00,36.000000000000476,SHORT,LONG,1.0593599999999996,1.05818
10.200000000000209,W,tp,1.05098,2022-12-12 07:20:00+00:00,2022-12-12 07:15:00+00:00,30.300000000000882,LONG,SHORT,1.04996,1.05098
22.199999999998887,W,tp,1.05586,2022-12-13 09:10:00+00:00,2022-12-13 09:05:00+00:00,25.399999999999867,SHORT,LONG,1.05808,1.05586
9.399999999999409,W,tp,1.06308,2022-12-14 08:10:00+00:00,2022-12-14 08:05:00+00:00,19.000000000000128,SHORT,LONG,1.06402,1.06308
14.600000000002389,W,tp,1.06543,2022-12-15 08:10:00+00:00,2022-12-15 07:55:00+00:00,37.199999999999456,SHORT,LONG,1.0668900000000003,1.06543
9.999999999998899,W,tp,1.06618,2022-12-16 09:20:00+00:00,2022-12-16 09:15:00+00:00,43.50000000000076,SHORT,LONG,1.0671799999999998,1.06618
16.40000000000086,W,tp,1.06186,2022-12-19 08:35:00+00:00,2022-12-19 08:30:00+00:00,32.2,SHORT,LONG,1.0635000000000001,1.06186
9.600000000000719,W,tp,1.06177,2022-12-21 08:05:00+00:00,2022-12-21 08:00:00+00:00,21.400000000000308,SHORT,LONG,1.0627300000000002,1.06177
9.799999999997588,W,tp,1.0641,2022-12-22 09:20:00+00:00,2022-12-22 09:15:00+00:00,44.00000000000182,LONG,SHORT,1.0631200000000003,1.0641
8.20000000000043,W,tp,1.06095,2022-12-23 07:50:00+00:00,2022-12-23 07:45:00+00:00,25.699999999999612,SHORT,LONG,1.06177,1.06095
10.799999999999699,W,tp,1.06646,2022-12-27 08:55:00+00:00,2022-12-27 08:50:00+00:00,30.700000000001282,SHORT,LONG,1.06754,1.06646
11.399999999999189,W,tp,1.06531,2022-12-28 09:25:00+00:00,2022-12-28 09:20:00+00:00,22.199999999998887,SHORT,LONG,1.06645,1.06531
11.600000000000499,W,tp,1.0613,2022-12-29 08:45:00+00:00,2022-12-29 08:40:00+00:00,31.799999999999606,LONG,SHORT,1.0601399999999999,1.0613
22.000000000002018,W,tp,1.06436,2022-12-30 08:05:00+00:00,2022-12-30 08:00:00+00:00,27.099999999999902,LONG,SHORT,1.0621599999999998,1.06436
9.600000000000719,W,tp,1.06928,2023-01-02 07:15:00+00:00,2023-01-02 07:10:00+00:00,42.10000000000047,LONG,SHORT,1.06832,1.06928
9.00000000000123,W,tp,1.06593,2023-01-03 07:40:00+00:00,2023-01-03 07:35:00+00:00,33.09999999999924,LONG,SHORT,1.06503,1.06593
11.399999999999189,W,tp,1.05701,2023-01-04 07:20:00+00:00,2023-01-04 07:15:00+00:00,37.900000000001825,LONG,SHORT,1.05587,1.05701
10.40000000000152,W,tp,1.0619,2023-01-05 08:15:00+00:00,2023-01-05 08:10:00+00:00,32.2,SHORT,LONG,1.0629400000000002,1.0619
8.20000000000043,W,tp,1.05205,2023-01-06 07:10:00+00:00,2023-01-06 07:05:00+00:00,25.800000000000267,LONG,SHORT,1.0512299999999999,1.05205
8.599999999998609,W,tp,1.07395,2023-01-10 07:35:00+00:00,2023-01-10 07:30:00+00:00,23.500000000000743,SHORT,LONG,1.0748099999999998,1.07395
11.999999999998678,W,tp,1.07481,2023-01-11 08:00:00+00:00,2023-01-11 07:55:00+00:00,31.09999999999946,LONG,SHORT,1.0736100000000002,1.07481
9.00000000000123,W,tp,1.07629,2023-01-12 08:05:00+00:00,2023-01-12 08:00:00+00:00,27.099999999999902,LONG,SHORT,1.0753899999999998,1.07629
9.600000000000719,W,tp,1.08374,2023-01-13 07:55:00+00:00,2023-01-13 07:25:00+00:00,36.399999999998656,LONG,SHORT,1.0827799999999999,1.08374
12.199999999999989,W,tp,1.0830899999999999,2023-01-17 08:05:00+00:00,2023-01-17 08:00:00+00:00,27.500000000000302,SHORT,LONG,1.0843099999999999,1.0830899999999999
9.199999999998099,W,tp,1.07842,2023-01-18 08:15:00+00:00,2023-01-18 08:05:00+00:00,33.09999999999924,SHORT,LONG,1.0793399999999997,1.07842
8.60000000000305,W,tp,1.0799,2023-01-19 08:15:00+00:00,2023-01-19 08:10:00+00:00,23.199999999998777,SHORT,LONG,1.0807600000000004,1.0799
15.200000000001879,W,tp,1.08322,2023-01-20 09:10:00+00:00,2023-01-20 09:05:00+00:00,19.099999999998563,SHORT,LONG,1.0847400000000003,1.08322
