2020-07-06,Monday,1.12129,1.12834,1.11827,1.12715,0.01007,Bullish,2020,3,7,28,0,1.11827,1.12834,1.13086,1.13337,1.13841,1.14526,1.11504,1.14526,1.11495,True,True,True,True,False,,,,,
2020-07-13,Monday,1.11774,1.11906,1.11464,1.11667,0.00443,Bearish,2020,3,7,29,0,1.11906,1.11464,1.11353,1.11242,1.11021,1.1072,1.12048,1.12048,1.1072,True,True,True,True,True,,,,,
2020-07-20,Monday,1.10974,1.11269,1.10285,1.10224,0.00983,Bearish,2020,3,7,30,0,1.11269,1.10285,1.1004,1.09794,1.09302,1.08633,1.11583,1.11531,1.08633,True,True,True,True,False,,,,,
2020-07-27,Monday,1.10486,1.10909,1.10305,1.10731,0.00604,Bullish,2020,3,7,31,0,1.10305,1.10909,1.1106,1.11211,1.11513,1.11924,1.10111,1.1173,1.10111,True,True,True,False,True,,,,,
2020-08-03,Monday,1.10472,1.11188,1.10165,1.11265,0.01023,Bullish,2020,3,8,32,0,1.10165,1.11188,1.11444,1.117,1.12212,1.12907,1.09838,1.12907,1.09671,True,True,True,True,True,,,,,
2020-08-10,Monday,1.11854,1.12183,1.11086,1.1114,0.01097,Bearish,2020,3,8,33,0,1.12183,1.11086,1.10812,1.10538,1.09989,1.09243,1.12535,1.1264,1.09243,True,True,True,True,False,,,,,
2020-08-17,Monday,1.09987,1.10418,1.09802,1.1043,0.00616,Bullish,2020,3,8,34,0,1.09802,1.10418,1.10572,1.10726,1.11033,1.11452,1.09605,1.11452,1.09605,True,True,True,True,True,,,,,
2020-08-24,Monday,1.10004,1.10753,1.09683,1.1074,0.0107,Bullish,2020,3,8,35,0,1.09683,1.10753,1.11021,1.11288,1.11823,1.12551,1.09341,1.12551,1.09254,True,True,True,True,True,,,,,
2020-08-31,Monday,1.09895,1.10384,1.09686,1.10357,0.00699,Bullish,2020,3,8,36,0,1.09686,1.10384,1.10559,1.10734,1.11083,1.11558,1.09462,1.11558,1.09426,True,True,True,True,True,,,,,
2020-09-07,Monday,1.10069,1.10431,1.09225,1.09126,0.01205,Bearish,2020,3,9,37,0,1.10431,1.09225,1.08924,1.08622,1.0802,1.072,1.10816,1.10981,1.07986,False,False,False,False,True,,,,,
2020-09-14,Monday,1.11674,1.12393,1.11366,1.12116,0.01027,Bullish,2020,3,9,38,0,1.11366,1.12393,1.1265,1.12907,1.13421,1.14119,1.11037,1.14119,1.10869,True,True,True,True,True,,,,,
2020-09-21,Monday,1.09732,1.10034,1.09603,1.0997,0.00432,Bullish,2020,3,9,39,0,1.09603,1.10034,1.10142,1.1025,1.10466,1.10759,1.09464,1.10759,1.09389,True,True,True,True,True,,,,,
2020-09-28,Monday,1.10736,1.1162,1.10357,1.11407,0.01264,Bullish,2020,3,9,40,0,1.10357,1.1162,1.11936,1.12252,1.12884,1.13743,1.09952,1.12772,1.09837,True,False,False,False,True,,,,,
2020-10-05,Monday,1.10146,1.10379,1.09603,1.09772,0.00776,Bearish,2020,4,10,41,0,1.10379,1.09603,1.09409,1.09214,1.08826,1.08298,1.10627,1.10627,1.09171,True,True,False,False,True,,,,,
2020-10-12,Monday,1.09464,1.09733,1.08835,1.09136,0.00898,Bearish,2020,4,10,42,0,1.09733,1.08835,1.08611,1.08386,1.07937,1.07326,1.10021,1.10139,1.07326,True,True,True,True,True,,,,,
2020-10-19,Monday,1.10163,1.10333,1.09764,1.0986,0.00569,Bearish,2020,4,10,43,0,1.10333,1.09764,1.09622,1.0948,1.09195,1.08808,1.10515,1.1059,1.08808,True,True,True,True,True,,,,,
2020-10-26,Monday,1.09493,1.09676,1.09066,1.09337,0.0061,Bearish,2020,4,10,44,0,1.09676,1.09066,1.08913,1.0876,1.08455,1.0804,1.09871,1.09871,1.0804,True,True,True,True,False,,,,,
2020-11-02,Monday,1.11427,1.11768,1.10631,1.11024,0.01137,Bearish,2020,4,11,45,0,1.11768,1.10631,1.10347,1.10063,1.09495,1.08722,1.12132,1.12327,1.08722,True,True,True,True,True,,,,,
2020-11-09,Monday,1.1063,1.10774,1.10293,1.10282,0.00481,Bearish,2020,4,11,46,0,1.10774,1.10293,1.10173,1.10053,1.09813,1.09486,1.10928,1.11009,1.09486,True,True,True,True,True,,,,,
2020-11-16,Monday,1.1023,1.11191,1.09818,1.10674,0.01372,Bullish,2020,4,11,47,0,1.09818,1.11191,1.11534,1.11877,1.12563,1.13496,1.09379,1.13496,1.09302,True,True,True,True,False,,,,,
2020-11-23,Monday,1.11317,1.11481,1.10935,1.11032,0.00546,Bearish,2020,4,11,48,0,1.11481,1.10935,1.10798,1.10661,1.10388,1.10017,1.11655,1.11655,1.10017,True,True,True,True,True,,,,,
2020-11-30,Monday,1.1154,1.11838,1.10847,1.11026,0.0099,Bearish,2020,4,11,49,0,1.11838,1.10847,1.106,1.10352,1.09857,1.09184,1.12154,1.12154,1.09184,True,True,True,True,True,,,,,
2020-12-07,Monday,1.11017,1.11153,1.10699,1.1075,0.00454,Bearish,2020,4,12,50,0,1.11153,1.10699,1.10586,1.10472,1.10245,1.09936,1.11299,1.11305,1.09936,True,True,True,True,True,,,,,
2020-12-14,Monday,1.12296,1.12526,1.1176,1.11979,0.00766,Bearish,2020,4,12,51,0,1.12526,1.1176,1.11568,1.11377,1.10994,1.10473,1.12771,1.12788,1.10473,True,True,True,True,True,,,,,
2020-12-21,Monday,1.10494,1.10888,1.10325,1.10943,0.00563,Bullish,2020,4,12,52,0,1.10325,1.10888,1.11029,1.11169,1.11451,1.11834,1.10145,1.11494,1.10062,True,False,False,False,False,,,,,
2020-12-28,Monday,1.12801,1.1335,1.12566,1.1309,0.00785,Bullish,2020,4,12,53,0,1.12566,1.1335,1.13547,1.13743,1.14135,1.14669,1.12314,1.14669,1.12314,True,True,True,True,True,,,,,
2021-01-04,Monday,1.18601,1.18709,1.18349,1.18401,0.0036,Bearish,2021,1,1,1,0,1.18709,1.18349,1.18259,1.18169,1.17989,1.17744,1.18824,1.18824,1.17744,True,True,True,True,True,,,,,
2021-01-11,Monday,1.17253,1.17799,1.15978,1.16508,0.01821,Bearish,2021,1,1,2,0,1.17799,1.15978,1.15523,1.15068,1.14158,1.12919,1.18382,1.18586,1.13311,True,True,False,False,True,,,,,
2021-01-18,Monday,1.18943,1.19339,1.18022,1.18087,0.01317,Bearish,2021,1,1,3,0,1.19339,1.18022,1.17692,1.17363,1.16704,1.15809,1.1976,1.19905,1.15809,True,True,True,True,True,,,,,
2021-01-25,Monday,1.19275,1.19676,1.19103,1.1952,0.00573,Bullish,2021,1,1,4,0,1.19103,1.19676,1.1982,1.19963,1.20249,1.20639,1.1892,1.20639,1.18875,True,True,True,True,True,,,,,
2021-02-01,Monday,1.1891,1.19577,1.18624,1.19196,0.00953,Bullish,2021,1,2,5,0,1.18624,1.19577,1.19815,1.20054,1.2053,1.21178,1.18319,1.20526,1.18246,True,False,False,False,False,,,,,
2021-02-08,Monday,1.20047,1.20473,1.19864,1.20447,0.00608,Bullish,2021,1,2,6,0,1.19864,1.20473,1.20625,1.20777,1.21081,1.21494,1.1967,1.21494,1.19604,True,True,True,True,False,,,,,
2021-02-15,Monday,1.1925,1.19418,1.18857,1.18936,0.00561,Bearish,2021,1,2,7,0,1.19418,1.18857,1.18717,1.18576,1.18296,1.17914,1.19598,1.19635,1.17914,True,True,True,True,True,,,,,
2021-02-22,Monday,1.20039,1.20718,1.19748,1.20574,0.00969,Bullish,2021,1,2,8,0,1.19748,1.20718,1.2096,1.21202,1.21687,1.22346,1.19438,1.22346,1.19644,True,True,True,True,False,,,,,
2021-03-01,Monday,1.19444,1.20035,1.1919,1.19652,0.00845,Bullish,2021,1,3,9,0,1.1919,1.20035,1.20247,1.20458,1.20881,1.21455,1.1892,1.21455,1.18798,True,True,True,True,False,,,,,
2021-03-08,Monday,1.2067,1.20799,1.20371,1.20434,0.00427,Bearish,2021,1,3,10,0,1.20799,1.20371,1.20265,1.20158,1.19944,1.19654,1.20935,1.20935,1.19654,True,True,True,True,True,,,,,
2021-03-15,Monday,1.19972,1.20242,1.19342,1.19475,0.009,Bearish,2021,1,3,11,0,1.20242,1.19342,1.19117,1.18892,1.18442,1.1783,1.2053,1.20661,1.1783,True,True,True,True,False,,,,,
2021-03-22,Monday,1.19164,1.19505,1.19018,1.19455,0.00487,Bullish,2021,1,3,12,0,1.19018,1.19505,1.19626,1.19748,1.19992,1.20323,1.18862,1.20216,1.18862,True,True,False,False,True,,,,,
2021-03-29,Monday,1.20045,1.20531,1.19837,1.20379,0.00693,Bullish,2021,1,3,13,0,1.19837,1.20531,1.20704,1.20877,1.21224,1.21695,1.19616,1.21695,1.19536,True,True,True,True,True,,,,,
2021-04-05,Monday,1.19169,1.19336,1.18778,1.19005,0.00559,Bearish,2021,2,4,14,0,1.19336,1.18778,1.18638,1.18498,1.18219,1.17839,1.19515,1.19585,1.17839,True,True,True,True,True,,,,,
2021-04-12,Monday,1.20342,1.20496,1.19983,1.20161,0.00514,Bearish,2021,2,4,15,0,1.20496,1.19983,1.19854,1.19726,1.19469,1.19119,1.20661,1.20652,1.19119,True,True,True,True,False,,,,,
2021-04-19,Monday,1.20025,1.20833,1.19679,1.20531,0.01154,Bullish,2021,2,4,16,0,1.19679,1.20833,1.21122,1.2141,1.21987,1.22772,1.1931,1.22772,1.1931,True,True,True,True,True,,,,,
2021-04-26,Monday,1.20281,1.20408,1.19984,1.20037,0.00424,Bearish,2021,2,4,17,0,1.20408,1.19984,1.19878,1.19772,1.19559,1.19271,1.20544,1.20591,1.19271,True,True,True,True,True,,,,,
2021-05-03,Monday,1.19673,1.20096,1.19492,1.20071,0.00604,Bullish,2021,2,5,18,0,1.19492,1.20096,1.20247,1.20398,1.207,1.21111,1.19298,1.21111,1.19298,True,True,True,True,True,,,,,
2021-05-10,Monday,1.21192,1.21467,1.20551,1.20777,0.00916,Bearish,2021,2,5,19,0,1.21467,1.20551,1.20322,1.20093,1.19635,1.19012,1.2176,1.21888,1.19012,True,True,True,True,True,,,,,
2021-05-17,Monday,1.18965,1.19427,1.18767,1.19425,0.0066,Bullish,2021,2,5,20,0,1.18767,1.19427,1.19592,1.19756,1.20086,1.20535,1.18556,1.20535,1.18556,True,True,True,True,True,,,,,
2021-05-24,Monday,1.1766,1.17954,1.17534,1.17985,0.0042,Bullish,2021,2,5,21,0,1.17534,1.17954,1.18058,1.18163,1.18373,1.18658,1.174,1.18373,1.17363,True,True,True,False,False,,,,,
2021-05-31,Monday,1.19109,1.1937,1.18501,1.18589,0.00869,Bearish,2021,2,5,22,0,1.1937,1.18501,1.18283,1.18066,1.17631,1.1704,1.19648,1.19711,1.1704,True,True,True,True,True,,,,,
2021-06-07,Monday,1.17428,1.1774,1.16701,1.17001,0.01039,Bearish,2021,2,6,23,0,1.1774,1.16701,1.16441,1.16181,1.15662,1.14955,1.18072,1.18136,1.14955,True,True,True,True,False,,,,,
2021-06-14,Monday,1.18701,1.19013,1.17975,1.18408,0.01038,Bearish,2021,2,6,24,0,1.19013,1.17975,1.17715,1.17455,1.16936,1.1623,1.19345,1.19345,1.1623,True,True,True,True,True,,,,,
2021-06-21,Monday,1.19046,1.19299,1.18458,1.18528,0.00841,Bearish,2021,2,6,25,0,1.19299,1.18458,1.18247,1.18037,1.17617,1.17045,1.19568,1.19608,1.18,True,False,False,False,True,,,,,
2021-06-28,Monday,1.16709,1.16951,1.16143,1.16099,0.00808,Bearish,2021,2,6,26,0,1.16951,1.16143,1.15941,1.15739,1.15336,1.14786,1.17209,1.17337,1.14786,True,True,True,True,True,,,,,
2021-07-05,Monday,1.16581,1.16838,1.15983,1.16203,0.00855,Bearish,2021,3,7,27,0,1.16838,1.15983,1.15769,1.15555,1.15127,1.14546,1.17112,1.17199,1.14546,True,True,True,True,False,,,,,
2021-07-12,Monday,1.18222,1.18539,1.18087,1.18319,0.00452,Bullish,2021,3,7,28,0,1.18087,1.18539,1.18652,1.18765,1.18991,1.19298,1.17942,1.19004,1.17872,True,False,False,False,True,,,,,
2021-07-19,Monday,1.1919,1.19371,1.18766,1.18879,0.00605,Bearish,2021,3,7,29,0,1.19371,1.18766,1.18614,1.18463,1.1816,1.17749,1.19565,1.19565,1.17749,True,True,True,True,True,,,,,
2021-07-26,Monday,1.18199,1.18643,1.18009,1.18409,0.00635,Bullish,2021,3,7,30,0,1.18009,1.18643,1.18802,1.1896,1.19278,1.19709,1.17805,1.1946,1.17805,True,True,False,False,True,,,,,
2021-08-02,Monday,1.17617,1.18554,1.17216,1.18193,0.01339,Bullish,2021,3,8,31,0,1.17216,1.18554,1.18889,1.19224,1.19893,1.20804,1.16787,1.20804,1.16639,True,True,True,True,True,,,,,
2021-08-09,Monday,1.16891,1.16998,1.16643,1.16659,0.00355,Bearish,2021,3,8,32,0,1.16998,1.16643,1.16554,1.16466,1.16288,1.16047,1.17111,1.17111,1.16047,True,True,True,True,True,,,,,
2021-08-16,Monday,1.1618,1.166,1.16001,1.16635,0.00599,Bullish,2021,3,8,33,0,1.16001,1.166,1.1675,1.169,1.17199,1.17607,1.15809,1.17607,1.1588,True,True,True,True,False,,,,,
2021-08-23,Monday,1.16924,1.17138,1.16425,1.16429,0.00712,Bearish,2021,3,8,34,0,1.17138,1.16425,1.16247,1.16069,1.15713,1.15229,1.17365,1.17402,1.15229,True,True,True,True,False,,,,,
2021-08-30,Monday,1.16734,1.17387,1.16455,1.1698,0.00932,Bullish,2021,3,8,35,0,1.16455,1.17387,1.1762,1.17853,1.18318,1.18952,1.16157,1.18952,1.16033,True,True,True,True,False,,,,,
2021-09-06,Monday,1.16849,1.17386,1.16619,1.17379,0.00767,Bullish,2021,3,9,36,0,1.16619,1.17386,1.17578,1.1777,1.18153,1.18675,1.16373,1.18159,1.16373,True,True,False,False,True,,,,,
2021-09-13,Monday,1.16558,1.17722,1.16059,1.16909,0.01663,Bullish,2021,3,9,37,0,1.16059,1.17722,1.18138,1.18554,1.19385,1.20516,1.15527,1.20516,1.15632,True,True,True,True,False,,,,,
2021-09-20,Monday,1.16411,1.17073,1.16128,1.16797,0.00946,Bullish,2021,3,9,38,0,1.16128,1.17073,1.1731,1.17546,1.18019,1.18662,1.15825,1.17589,1.15704,True,False,False,False,False,,,,,
2021-09-27,Monday,1.16048,1.16265,1.15955,1.1614,0.0031,Bullish,2021,3,9,39,0,1.15955,1.16265,1.16343,1.1642,1.16575,1.16786,1.15856,1.16786,1.15912,True,True,True,True,False,,,,,
2021-10-04,Monday,1.17012,1.17169,1.16645,1.16821,0.00524,Bearish,2021,4,10,40,0,1.17169,1.16645,1.16514,1.16383,1.16121,1.15764,1.17337,1.17337,1.15764,True,True,True,True,True,,,,,
2021-10-11,Monday,1.15941,1.16172,1.154,1.15694,0.00772,Bearish,2021,4,10,41,0,1.16172,1.154,1.15208,1.15015,1.14629,1.14104,1.16419,1.1647,1.14104,True,True,True,True,True,,,,,
2021-10-18,Monday,1.16122,1.16582,1.15925,1.16553,0.00657,Bullish,2021,4,10,42,0,1.15925,1.16582,1.16746,1.1691,1.17239,1.17686,1.15715,1.17686,1.15715,True,True,True,True,True,,,,,
2021-10-25,Monday,1.16186,1.16341,1.15824,1.16033,0.00517,Bearish,2021,4,10,43,0,1.16341,1.15824,1.15695,1.15566,1.15307,1.14956,1.16507,1.16507,1.15261,True,False,False,False,True,,,,,
2021-11-01,Monday,1.15998,1.16557,1.15758,1.16297,0.00798,Bullish,2021,4,11,44,0,1.15758,1.16557,1.16756,1.16956,1.17355,1.17898,1.15503,1.17898,1.15429,True,True,True,True,False,,,,,
2021-11-08,Monday,1.16695,1.17003,1.16563,1.16988,0.0044,Bullish,2021,4,11,45,0,1.16563,1.17003,1.17113,1.17224,1.17444,1.17743,1.16422,1.17743,1.16422,True,True,True,True,True,,,,,
2021-11-15,Monday,1.17365,1.18073,1.17062,1.17669,0.01011,Bullish,2021,4,11,46,0,1.17062,1.18073,1.18326,1.18578,1.19084,1.19772,1.16738,1.19772,1.16675,True,True,True,True,True,,,,,
2021-11-22,Monday,1.16928,1.17204,1.16284,1.16477,0.00919,Bearish,2021,4,11,47,0,1.17204,1.16284,1.16054,1.15825,1.15365,1.1474,1.17498,1.17499,1.1474,True,True,True,True,True,,,,,
2021-11-29,Monday,1.18109,1.18744,1.17836,1.18377,0.00908,Bullish,2021,4,11,48,0,1.17836,1.18744,1.18971,1.19198,1.19652,1.2027,1.17546,1.2027,1.17391,True,True,True,True,True,,,,,
2021-12-06,Monday,1.18524,1.19108,1.18274,1.18892,0.00833,Bullish,2021,4,12,49,0,1.18274,1.19108,1.19316,1.19524,1.19941,1.20508,1.18007,1.19873,1.18123,True,True,False,False,False,,,,,
2021-12-13,Monday,1.17605,1.18457,1.1724,1.1857,0.01218,Bullish,2021,4,12,50,0,1.1724,1.18457,1.18762,1.19066,1.19675,1.20504,1.1685,1.20122,1.16836,True,True,True,False,False,,,,,
2021-12-20,Monday,1.16444,1.16833,1.16277,1.16683,0.00557,Bullish,2021,4,12,51,0,1.16277,1.16833,1.16972,1.17112,1.1739,1.17768,1.16098,1.17768,1.16098,True,True,True,True,True,,,,,
2021-12-27,Monday,1.18047,1.1822,1.17973,1.18169,0.00246,Bullish,2021,4,12,52,0,1.17973,1.1822,1.18281,1.18343,1.18466,1.18634,1.17894,1.18634,1.17894,True,True,True,True,True,,,,,
2022-01-03,Monday,1.0394,1.04274,1.0316,1.03558,0.01114,Bearish,2022,1,1,1,0,1.04274,1.0316,1.02882,1.02603,1.02046,1.01289,1.0463,1.04779,1.01289,True,True,True,True,True,,,,,
2022-01-10,Monday,1.05609,1.05875,1.04989,1.05343,0.00886,Bearish,2022,1,1,2,0,1.05875,1.04989,1.04768,1.04546,1.04103,1.03501,1.06158,1.06158,1.03501,True,True,True,True,True,,,,,
2022-01-17,Monday,1.05236,1.05806,1.04991,1.05459,0.00815,Bullish,2022,1,1,3,0,1.04991,1.05806,1.0601,1.06214,1.06621,1.07175,1.04731,1.07175,1.04701,True,True,True,True,True,,,,,
2022-01-24,Monday,1.05654,1.05998,1.05506,1.06037,0.00492,Bullish,2022,1,1,4,0,1.05506,1.05998,1.06121,1.06244,1.0649,1.06825,1.05349,1.06825,1.05331,True,True,True,True,True,,,,,
2022-01-31,Monday,1.06997,1.0732,1.06858,1.07141,0.00462,Bullish,2022,1,1,5,0,1.06858,1.0732,1.07435,1.07551,1.07782,1.08096,1.0671,1.07782,1.0671,True,True,True,False,True,,,,,
2022-02-07,Monday,1.0538,1.05606,1.04853,1.05216,0.00753,Bearish,2022,1,2,6,0,1.05606,1.04853,1.04664,1.04476,1.04099,1.03587,1.05847,1.05889,1.03587,True,True,True,True,True,,,,,
2022-02-14,Monday,1.07246,1.07436,1.06803,1.07078,0.00633,Bearish,2022,1,2,7,0,1.07436,1.06803,1.06645,1.06487,1.06171,1.0574,1.07639,1.07693,1.0574,True,True,True,True,False,,,,,
2022-02-21,Monday,1.07507,1.07624,1.07235,1.07428,0.00389,Bearish,2022,1,2,8,0,1.07624,1.07235,1.07138,1.0704,1.06846,1.06581,1.07748,1.07748,1.06581,True,True,True,True,True,,,,,
2022-02-28,Monday,1.07857,1.08172,1.07123,1.07306,0.01048,Bearish,2022,1,2,9,0,1.08172,1.07123,1.06861,1.06599,1.06075,1.05362,1.08507,1.08632,1.05362,True,True,True,True,True,,,,,
2022-03-07,Monday,1.08495,1.08574,1.08308,1.08311,0.00266,Bearish,2022,1,3,10,0,1.08574,1.08308,1.08242,1.08175,1.08042,1.07861,1.0866,1.08703,1.08042,True,True,True,False,True,,,,,
2022-03-14,Monday,1.06733,1.07345,1.06471,1.07182,0.00873,Bullish,2022,1,3,11,0,1.06471,1.07345,1.07563,1.07781,1.08218,1.08812,1.06192,1.08812,1.06198,True,True,True,True,False,,,,,
2022-03-21,Monday,1.06458,1.06676,1.0595,1.06016,0.00726,Bearish,2022,1,3,12,0,1.06676,1.0595,1.05769,1.05587,1.05224,1.0473,1.06908,1.06908,1.05072,True,True,True,False,True,,,,,
2022-03-28,Monday,1.07196,1.07558,1.0635,1.06953,0.01208,Bearish,2022,1,3,13,0,1.07558,1.0635,1.06048,1.05746,1.05142,1.04321,1.07945,1.07928,1.04321,True,True,True,True,False,,,,,
2022-04-04,Monday,1.06958,1.07196,1.06401,1.06426,0.00795,Bearish,2022,2,4,14,0,1.07196,1.06401,1.06203,1.06004,1.05607,1.05066,1.0745,1.07537,1.05066,True,True,True,True,True,,,,,
2022-04-11,Monday,1.07326,1.07483,1.06961,1.07166,0.00522,Bearish,2022,2,4,15,0,1.07483,1.06961,1.0683,1.067,1.06439,1.06084,1.07649,1.07649,1.06084,True,True,True,True,True,,,,,
2022-04-18,Monday,1.0698,1.0762,1.06706,1.07384,0.00914,Bullish,2022,2,4,16,0,1.06706,1.0762,1.07848,1.08077,1.08534,1.09155,1.06413,1.08733,1.06361,False,False,False,False,True,,,,,
2022-04-25,Monday,1.06429,1.06623,1.05977,1.06167,0.00645,Bearish,2022,2,4,17,0,1.06623,1.05977,1.05816,1.05655,1.05332,1.04893,1.06829,1.06829,1.04893,True,True,True,True,True,,,,,
2022-05-02,Monday,1.06078,1.06394,1.05943,1.06259,0.00452,Bullish,2022,2,5,18,0,1.05943,1.06394,1.06507,1.0662,1.06846,1.07153,1.05798,1.07153,1.05778,True,True,True,True,True,,,,,
2022-05-09,Monday,1.05637,1.05908,1.05007,1.05013,0.009,Bearish,2022,2,5,19,0,1.05908,1.05007,1.04782,1.04557,1.04107,1.03494,1.06196,1.06196,1.03673,True,True,True,False,True,,,,,
2022-05-16,Monday,1.06677,1.06974,1.05984,1.05979,0.0099,Bearish,2022,2,5,20,0,1.06974,1.05984,1.05737,1.0549,1.04995,1.04322,1.0729,1.0732,1.04322,True,True,True,True,True,,,,,
2022-05-23,Monday,1.05288,1.05576,1.05165,1.05439,0.00411,Bullish,2022,2,5,21,0,1.05165,1.05576,1.05679,1.05781,1.05987,1.06266,1.05033,1.06266,1.05033,True,True,True,True,True,,,,,
